#####################################################################
# Alchemist log file - simulation started at: 2025-02-19T18:53+0000 #
#####################################################################
#
# seed = 362.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
72.0 23 13.566978651187647 23.930820769814584 8.0 8.0 8.0 2.5 0.25 0.28 0.11 0.53 7.0 3.6 3.3 4.0 1.8 3.00 0.957 1.95 0.00 1.40 486 139 3.01e+04 18.4 174 4.98e+143 2.17e+142 1.08e+286 17.7 1.04e+143 2.17e+03 578 5.66e+05 305 752
73.0 26 13.784090590615223 24.934317038384222 8.0 8.0 8.0 2.9 0.25 0.32 0.097 0.56 7.0 4.0 3.6 4.0 1.9 3.00 0.962 1.96 0.00 1.40 486 143 2.73e+04 70.1 165 4.98e+143 1.92e+142 9.55e+285 0.0146 9.77e+142 2.17e+03 532 5.16e+05 284 718
74.0 26 13.784090590615223 24.934317038384222 8.0 8.0 8.0 2.9 0.25 0.32 0.097 0.56 7.0 4.0 3.6 4.0 1.9 3.00 0.962 1.96 0.00 1.40 486 143 2.73e+04 70.1 165 4.98e+143 1.92e+142 9.55e+285 0.0146 9.77e+142 2.17e+03 538 5.15e+05 284 717
75.0 26 13.784090590615223 24.934317038384222 8.0 8.0 8.0 2.9 0.25 0.32 0.097 0.56 7.0 4.0 3.6 4.0 1.9 3.00 0.962 1.96 0.00 1.40 486 143 2.73e+04 70.1 165 4.98e+143 1.92e+142 9.55e+285 0.0146 9.77e+142 2.17e+03 544 5.21e+05 284 722
76.0 26 13.784090590615223 24.934317038384222 8.0 8.0 8.0 2.9 0.25 0.32 0.097 0.56 7.0 4.0 3.6 4.0 1.9 3.00 0.962 1.96 0.00 1.40 486 143 2.73e+04 70.1 165 4.98e+143 1.92e+142 9.55e+285 0.0146 9.77e+142 2.17e+03 550 5.36e+05 284 732
77.0 26 13.784090590615223 24.934317038384222 8.0 8.0 8.0 2.9 0.25 0.32 0.097 0.56 7.0 4.0 3.6 4.0 1.9 3.00 0.962 1.96 0.00 1.40 486 143 2.73e+04 70.1 165 4.98e+143 1.92e+142 9.55e+285 0.0146 9.77e+142 2.29e+03 556 5.57e+05 284 746
78.0 26 13.784090590615223 24.934317038384222 8.0 8.0 8.0 2.9 0.25 0.32 0.097 0.56 7.0 4.0 3.6 4.0 1.9 3.00 0.962 1.96 0.00 1.40 486 143 2.73e+04 70.1 165 4.98e+143 1.92e+142 9.55e+285 0.0146 9.77e+142 2.33e+03 562 5.78e+05 284 760
79.0 26 13.784090590615223 24.934317038384222 8.0 8.0 8.0 2.9 0.25 0.32 0.097 0.56 7.0 4.0 3.6 4.0 1.9 3.00 0.962 1.96 0.00 1.40 486 143 2.73e+04 70.1 165 4.98e+143 1.92e+142 9.55e+285 0.0146 9.77e+142 2.33e+03 568 5.99e+05 284 774
80.0 26 13.784090590615223 24.934317038384222 8.0 8.0 8.0 2.9 0.25 0.32 0.097 0.56 7.0 4.0 3.6 4.0 1.9 3.00 0.962 1.96 0.00 1.40 486 143 2.73e+04 70.1 165 4.98e+143 1.92e+142 9.55e+285 0.0146 9.77e+142 2.33e+03 571 6.03e+05 284 777
81.0 26 13.784090590615223 24.934317038384222 8.0 8.0 8.0 2.9 0.25 0.32 0.097 0.56 7.0 4.0 3.6 4.0 1.9 3.00 0.962 1.96 0.00 1.40 486 143 2.73e+04 70.1 165 4.98e+143 1.92e+142 9.55e+285 0.0146 9.77e+142 2.33e+03 574 6.03e+05 290 777
82.0 26 13.784090590615223 24.934317038384222 8.0 8.0 8.0 2.9 0.25 0.32 0.097 0.56 7.0 4.0 3.6 4.0 1.9 3.00 0.962 1.96 0.00 1.40 486 143 2.73e+04 70.1 165 4.34e+106 1.67e+105 7.24e+211 0.674 8.51e+105 2.33e+03 574 6.03e+05 290 777
83.0 26 13.784090590615223 24.934317038384222 8.0 8.0 8.0 2.9 0.25 0.32 0.097 0.56 7.0 4.0 3.6 4.0 1.9 3.00 0.962 1.96 0.00 1.40 486 143 2.73e+04 70.1 165 4.34e+106 1.67e+105 7.24e+211 0.674 8.51e+105 2.33e+03 574 6.03e+05 290 777
84.0 26 13.784090590615223 24.934317038384222 8.0 8.0 8.0 2.9 0.25 0.32 0.097 0.56 7.0 4.0 3.6 4.0 1.9 3.00 0.962 1.96 0.00 1.40 486 143 2.73e+04 70.1 165 4.34e+106 1.67e+105 7.24e+211 0.674 8.51e+105 2.33e+03 574 6.03e+05 290 777
85.0 26 13.784090590615223 24.934317038384222 8.0 8.0 8.0 2.9 0.25 0.32 0.097 0.56 7.0 4.0 3.6 4.0 1.9 3.00 0.962 1.96 0.00 1.40 486 143 2.73e+04 70.1 165 4.34e+106 1.67e+105 7.24e+211 0.674 8.51e+105 2.33e+03 574 6.03e+05 290 777
86.0 26 13.784090590615223 24.934317038384222 8.0 8.0 8.0 2.9 0.25 0.32 0.097 0.56 7.0 4.0 3.6 4.0 1.9 3.00 0.962 1.96 0.00 1.40 486 143 2.73e+04 70.1 165 4.34e+106 1.67e+105 7.24e+211 0.674 8.51e+105 2.33e+03 574 6.03e+05 290 777
87.0 26 13.784090590615223 24.934317038384222 8.0 8.0 8.0 2.9 0.25 0.32 0.097 0.56 7.0 4.0 3.6 4.0 1.9 3.00 0.962 1.96 0.00 1.40 486 143 2.73e+04 70.1 165 4.34e+106 1.67e+105 7.24e+211 0.674 8.51e+105 2.33e+03 574 6.03e+05 290 777
88.0 26 13.784090590615223 24.934317038384222 8.0 8.0 8.0 2.9 0.25 0.32 0.097 0.56 7.0 4.0 3.6 4.0 1.9 3.00 0.962 1.96 0.00 1.40 486 143 2.73e+04 70.1 165 4.34e+106 1.67e+105 7.24e+211 0.674 8.51e+105 2.33e+03 574 6.03e+05 290 777
89.0 26 13.784090590615223 24.934317038384222 8.0 8.0 8.0 2.9 0.25 0.32 0.097 0.56 7.0 4.0 3.6 4.0 1.9 3.00 0.962 1.96 0.00 1.40 486 143 2.73e+04 70.1 165 4.34e+106 1.67e+105 7.24e+211 0.674 8.51e+105 2.33e+03 574 6.03e+05 290 777
90.0 26 13.784090590615223 24.934317038384222 8.0 8.0 8.0 2.9 0.25 0.32 0.097 0.56 7.0 4.0 3.6 4.0 1.9 3.00 0.962 1.96 0.00 1.40 486 143 2.73e+04 70.1 165 4.34e+106 1.67e+105 7.24e+211 0.674 8.51e+105 2.33e+03 574 6.03e+05 290 777
91.0 29 13.69775012348174 26.458583389315866 8.0 8.0 8.0 3.2 0.26 0.36 0.087 0.60 8.0 4.3 3.8 4.0 1.9 3.00 0.966 1.96 0.00 1.40 486 147 2.50e+04 107 158 4.34e+106 1.50e+105 6.49e+211 0.00724 8.06e+105 2.33e+03 533 5.53e+05 270 744
92.0 29 13.69775012348174 26.458583389315866 8.0 8.0 8.0 3.2 0.26 0.36 0.087 0.60 8.0 4.3 3.8 4.0 1.9 3.00 0.966 1.96 0.00 1.40 486 147 2.50e+04 107 158 4.34e+106 1.50e+105 6.49e+211 0.00724 8.06e+105 2.33e+03 543 5.51e+05 270 742
93.0 29 13.69775012348174 26.458583389315866 8.0 8.0 8.0 3.2 0.26 0.36 0.087 0.60 8.0 4.3 3.8 4.0 1.9 3.00 0.966 1.96 0.00 1.40 486 147 2.50e+04 107 158 4.34e+106 1.50e+105 6.49e+211 0.00724 8.06e+105 2.33e+03 552 5.53e+05 270 744
94.0 29 13.69775012348174 26.458583389315866 8.0 8.0 8.0 3.2 0.26 0.36 0.087 0.60 8.0 4.3 3.8 4.0 1.9 3.00 0.966 1.96 0.00 1.40 486 147 2.50e+04 107 158 4.34e+106 1.50e+105 6.49e+211 0.00724 8.06e+105 2.33e+03 562 5.67e+05 270 753
95.0 29 13.69775012348174 26.458583389315866 8.0 8.0 8.0 3.2 0.26 0.36 0.087 0.60 8.0 4.3 3.8 4.0 1.9 3.00 0.966 1.96 0.00 1.40 486 147 2.50e+04 107 158 4.34e+106 1.50e+105 6.49e+211 0.00724 8.06e+105 2.33e+03 571 5.94e+05 270 771
96.0 29 13.69775012348174 26.458583389315866 8.0 8.0 8.0 3.2 0.26 0.36 0.087 0.60 8.0 4.3 3.8 4.0 1.9 3.00 0.966 1.96 0.00 1.40 486 147 2.50e+04 107 158 4.34e+106 1.50e+105 6.49e+211 0.00724 8.06e+105 2.56e+03 581 6.31e+05 270 794
97.0 29 13.69775012348174 26.458583389315866 8.0 8.0 8.0 3.2 0.26 0.36 0.087 0.60 8.0 4.3 3.8 4.0 1.9 3.00 0.966 1.96 0.00 1.40 486 147 2.50e+04 107 158 4.34e+106 1.50e+105 6.49e+211 0.00724 8.06e+105 2.60e+03 590 6.68e+05 270 817
98.0 29 13.69775012348174 26.458583389315866 8.0 8.0 8.0 3.2 0.26 0.36 0.087 0.60 8.0 4.3 3.8 4.0 1.9 3.00 0.966 1.96 0.00 1.40 486 147 2.50e+04 107 158 4.34e+106 1.50e+105 6.49e+211 0.00724 8.06e+105 2.60e+03 600 7.05e+05 270 839
99.0 29 13.69775012348174 26.458583389315866 8.0 8.0 8.0 3.2 0.26 0.36 0.087 0.60 8.0 4.3 3.8 4.0 1.9 3.00 0.966 1.96 0.00 1.40 486 147 2.50e+04 107 158 4.34e+106 1.50e+105 6.49e+211 0.00724 8.06e+105 2.60e+03 605 7.12e+05 270 844
100.0 29 13.69775012348174 26.458583389315866 8.0 8.0 8.0 3.2 0.26 0.36 0.087 0.60 8.0 4.3 3.8 4.0 1.9 3.00 0.966 1.96 0.00 1.40 486 147 2.50e+04 107 158 4.34e+106 1.50e+105 6.49e+211 0.00724 8.06e+105 2.60e+03 609 7.12e+05 270 844
101.0 29 13.69775012348174 26.458583389315866 8.0 8.0 8.0 3.2 0.26 0.36 0.087 0.60 8.0 4.3 3.8 4.0 1.9 3.00 0.966 1.96 0.00 1.40 486 147 2.50e+04 107 158 1.70e+97 5.85e+95 9.92e+192 4.81 3.15e+96 2.60e+03 609 7.12e+05 270 844
102.0 29 13.69775012348174 26.458583389315866 8.0 8.0 8.0 3.2 0.26 0.36 0.087 0.60 8.0 4.3 3.8 4.0 1.9 3.00 0.966 1.96 0.00 1.40 486 147 2.50e+04 107 158 1.70e+97 5.85e+95 9.92e+192 4.81 3.15e+96 2.60e+03 609 7.12e+05 270 844
103.0 29 13.69775012348174 26.458583389315866 8.0 8.0 8.0 3.2 0.26 0.36 0.087 0.60 8.0 4.3 3.8 4.0 1.9 3.00 0.966 1.96 0.00 1.40 486 147 2.50e+04 107 158 1.70e+97 5.85e+95 9.92e+192 4.81 3.15e+96 2.60e+03 609 7.12e+05 270 844
104.0 29 13.69775012348174 26.458583389315866 8.0 8.0 8.0 3.2 0.26 0.36 0.087 0.60 8.0 4.3 3.8 4.0 1.9 3.00 0.966 1.96 0.00 1.40 486 147 2.50e+04 107 158 1.70e+97 5.85e+95 9.92e+192 4.81 3.15e+96 2.60e+03 609 7.12e+05 270 844
105.0 29 13.69775012348174 26.458583389315866 8.0 8.0 8.0 3.2 0.26 0.36 0.087 0.60 8.0 4.3 3.8 4.0 1.9 3.00 0.966 1.96 0.00 1.40 486 147 2.50e+04 107 158 1.70e+97 5.85e+95 9.92e+192 4.81 3.15e+96 2.60e+03 609 7.12e+05 270 844
106.0 29 13.69775012348174 26.458583389315866 8.0 8.0 8.0 3.2 0.26 0.36 0.087 0.60 8.0 4.3 3.8 4.0 1.9 3.00 0.966 1.96 0.00 1.40 486 147 2.50e+04 107 158 1.70e+97 5.85e+95 9.92e+192 4.81 3.15e+96 2.60e+03 609 7.12e+05 270 844
107.0 29 13.69775012348174 26.458583389315866 8.0 8.0 8.0 3.2 0.26 0.36 0.087 0.60 8.0 4.3 3.8 4.0 1.9 3.00 0.966 1.96 0.00 1.40 486 147 2.50e+04 107 158 1.70e+97 5.85e+95 9.92e+192 4.81 3.15e+96 2.60e+03 609 7.12e+05 270 844
108.0 29 13.69775012348174 26.458583389315866 8.0 8.0 8.0 3.2 0.26 0.36 0.087 0.60 8.0 4.3 3.8 4.0 1.9 3.00 0.966 1.96 0.00 1.40 486 147 2.50e+04 107 158 1.70e+97 5.85e+95 9.92e+192 4.81 3.15e+96 2.60e+03 609 7.12e+05 270 844
109.0 29 13.69775012348174 26.458583389315866 8.0 8.0 8.0 3.2 0.26 0.36 0.087 0.60 8.0 4.3 3.8 4.0 1.9 3.00 0.966 1.96 0.00 1.40 486 147 2.50e+04 107 158 1.70e+97 5.85e+95 9.92e+192 4.81 3.15e+96 2.60e+03 609 7.12e+05 270 844
110.0 29 13.69775012348174 26.458583389315866 8.0 8.0 8.0 3.2 0.26 0.36 0.087 0.60 8.0 4.3 3.8 4.0 1.9 3.00 0.966 1.96 0.00 1.40 486 147 2.50e+04 107 158 1.70e+97 5.85e+95 9.92e+192 4.81 3.15e+96 2.60e+03 609 7.12e+05 270 844
111.0 32 13.194281161691519 27.944334438574096 9.0 9.0 9.0 3.5 0.26 0.39 0.083 0.63 8.0 4.4 3.7 4.0 1.9 3.00 0.969 1.97 0.00 1.40 486 150 2.51e+04 106 159 1.70e+97 5.30e+95 8.99e+192 0.00825 3.00e+96 2.60e+03 568 6.62e+05 268 814
112.0 32 13.194281161691519 27.944334438574096 9.0 9.0 9.0 3.5 0.26 0.39 0.083 0.63 8.0 4.4 3.7 4.0 1.9 3.00 0.969 1.97 0.00 1.40 486 150 2.51e+04 106 159 1.70e+97 5.30e+95 8.99e+192 0.00825 3.00e+96 2.60e+03 575 6.59e+05 285 812
113.0 32 13.194281161691519 27.944334438574096 9.0 9.0 9.0 3.5 0.26 0.39 0.083 0.63 8.0 4.4 3.7 4.0 1.9 3.00 0.969 1.97 0.00 1.40 486 150 2.51e+04 106 159 1.70e+97 5.30e+95 8.99e+192 0.00825 3.00e+96 2.60e+03 583 6.61e+05 285 813
114.0 32 13.194281161691519 27.944334438574096 9.0 9.0 9.0 3.5 0.26 0.39 0.083 0.63 8.0 4.4 3.7 4.0 1.9 3.00 0.969 1.97 0.00 1.40 486 150 2.51e+04 106 159 1.70e+97 5.30e+95 8.99e+192 0.00825 3.00e+96 2.60e+03 590 6.66e+05 285 816
115.0 32 13.194281161691519 27.944334438574096 9.0 9.0 9.0 3.5 0.26 0.39 0.083 0.63 8.0 4.4 3.7 4.0 1.9 3.00 0.969 1.97 0.00 1.40 486 150 2.51e+04 106 159 1.70e+97 5.30e+95 8.99e+192 0.00825 3.00e+96 2.60e+03 597 6.80e+05 285 825
116.0 32 13.194281161691519 27.944334438574096 9.0 9.0 9.0 3.5 0.26 0.39 0.083 0.63 8.0 4.4 3.7 4.0 1.9 3.00 0.969 1.97 0.00 1.40 486 150 2.51e+04 106 159 1.70e+97 5.30e+95 8.99e+192 0.00825 3.00e+96 2.60e+03 605 7.05e+05 285 840
117.0 32 13.194281161691519 27.944334438574096 9.0 9.0 9.0 3.5 0.26 0.39 0.083 0.63 8.0 4.4 3.7 4.0 1.9 3.00 0.969 1.97 0.00 1.40 486 150 2.51e+04 106 159 1.70e+97 5.30e+95 8.99e+192 0.00825 3.00e+96 2.80e+03 612 7.37e+05 285 858
118.0 32 13.194281161691519 27.944334438574096 9.0 9.0 9.0 3.5 0.26 0.39 0.083 0.63 8.0 4.4 3.7 4.0 1.9 3.00 0.969 1.97 0.00 1.40 486 150 2.51e+04 106 159 1.70e+97 5.30e+95 8.99e+192 0.00825 3.00e+96 2.84e+03 620 7.69e+05 285 877
119.0 32 13.194281161691519 27.944334438574096 9.0 9.0 9.0 3.5 0.26 0.39 0.083 0.63 8.0 4.4 3.7 4.0 1.9 3.00 0.969 1.97 0.00 1.40 486 150 2.51e+04 106 159 1.70e+97 5.30e+95 8.99e+192 0.00825 3.00e+96 2.84e+03 627 8.01e+05 285 895
120.0 32 13.194281161691519 27.944334438574096 9.0 9.0 9.0 3.5 0.26 0.39 0.083 0.63 8.0 4.4 3.7 4.0 1.9 3.00 0.969 1.97 0.00 1.40 486 150 2.51e+04 106 159 1.70e+97 5.30e+95 8.99e+192 0.00825 3.00e+96 2.84e+03 631 8.08e+05 285 899
121.0 32 13.194281161691519 27.944334438574096 9.0 9.0 9.0 3.5 0.26 0.39 0.083 0.63 8.0 4.4 3.7 4.0 1.9 3.00 0.969 1.97 0.00 1.40 486 150 2.51e+04 106 159 1.70e+97 5.30e+95 8.99e+192 0.00825 3.00e+96 2.84e+03 634 8.08e+05 285 899
122.0 32 13.194281161691519 27.944334438574096 9.0 9.0 9.0 3.5 0.26 0.39 0.083 0.63 8.0 4.4 3.7 4.0 1.9 3.00 0.969 1.97 0.00 1.40 486 150 2.51e+04 106 159 1.49e+98 4.64e+96 6.90e+194 9.64 2.63e+97 2.84e+03 634 8.08e+05 285 899
123.0 32 13.194281161691519 27.944334438574096 9.0 9.0 9.0 3.5 0.26 0.39 0.083 0.63 8.0 4.4 3.7 4.0 1.9 3.00 0.969 1.97 0.00 1.40 486 150 2.51e+04 106 159 1.49e+98 4.64e+96 6.90e+194 9.64 2.63e+97 2.84e+03 634 8.08e+05 285 899
124.0 32 13.194281161691519 27.944334438574096 9.0 9.0 9.0 3.5 0.26 0.39 0.083 0.63 8.0 4.4 3.7 4.0 1.9 3.00 0.969 1.97 0.00 1.40 486 150 2.51e+04 106 159 1.49e+98 4.64e+96 6.90e+194 9.64 2.63e+97 2.84e+03 634 8.08e+05 285 899
125.0 32 13.194281161691519 27.944334438574096 9.0 9.0 9.0 3.5 0.26 0.39 0.083 0.63 8.0 4.4 3.7 4.0 1.9 3.00 0.969 1.97 0.00 1.40 486 150 2.51e+04 106 159 1.49e+98 4.64e+96 6.90e+194 9.64 2.63e+97 2.84e+03 634 8.08e+05 285 899
126.0 32 13.194281161691519 27.944334438574096 9.0 9.0 9.0 3.5 0.26 0.39 0.083 0.63 8.0 4.4 3.7 4.0 1.9 3.00 0.969 1.97 0.00 1.40 486 150 2.51e+04 106 159 1.49e+98 4.64e+96 6.90e+194 9.64 2.63e+97 2.84e+03 634 8.08e+05 285 899
127.0 32 13.194281161691519 27.944334438574096 9.0 9.0 9.0 3.5 0.26 0.39 0.083 0.63 8.0 4.4 3.7 4.0 1.9 3.00 0.969 1.97 0.00 1.40 486 150 2.51e+04 106 159 1.49e+98 4.64e+96 6.90e+194 9.64 2.63e+97 2.84e+03 634 8.08e+05 285 899
128.0 32 13.194281161691519 27.944334438574096 9.0 9.0 9.0 3.5 0.26 0.39 0.083 0.63 8.0 4.4 3.7 4.0 1.9 3.00 0.969 1.97 0.00 1.40 486 150 2.51e+04 106 159 1.49e+98 4.64e+96 6.90e+194 9.64 2.63e+97 2.84e+03 634 8.08e+05 285 899
129.0 32 13.194281161691519 27.944334438574096 9.0 9.0 9.0 3.5 0.26 0.39 0.083 0.63 8.0 4.4 3.7 4.0 1.9 3.00 0.969 1.97 0.00 1.40 486 150 2.51e+04 106 159 1.49e+98 4.64e+96 6.90e+194 9.64 2.63e+97 2.84e+03 634 8.08e+05 285 899
130.0 32 13.194281161691519 27.944334438574096 9.0 9.0 9.0 3.5 0.26 0.39 0.083 0.63 8.0 4.4 3.7 4.0 1.9 3.00 0.969 1.97 0.00 1.40 486 150 2.51e+04 106 159 1.49e+98 4.64e+96 6.90e+194 9.64 2.63e+97 2.84e+03 634 8.08e+05 285 899
131.0 32 13.194281161691519 27.944334438574096 9.0 9.0 9.0 3.5 0.26 0.39 0.083 0.63 8.0 4.4 3.7 4.0 1.9 3.00 0.969 1.97 0.00 1.40 486 150 2.51e+04 106 159 1.49e+98 4.64e+96 6.90e+194 9.64 2.63e+97 2.84e+03 634 8.08e+05 285 899
132.0 32 13.194281161691519 27.944334438574096 9.0 9.0 9.0 3.5 0.26 0.39 0.083 0.63 8.0 4.4 3.7 4.0 1.9 3.00 0.969 1.97 0.00 1.40 486 150 2.51e+04 106 159 1.49e+98 4.64e+96 6.90e+194 9.64 2.63e+97 2.84e+03 634 8.08e+05 285 899
133.0 35 12.492642159642235 28.808218163142385 9.0 9.0 9.0 3.9 0.27 0.43 0.077 0.66 9.0 4.6 4.0 4.0 2.0 3.00 0.971 1.97 0.00 1.40 486 152 2.30e+04 117 152 1.49e+98 4.25e+96 6.31e+194 0.00649 2.51e+97 2.84e+03 595 7.54e+05 204 868
134.0 35 12.492642159642235 28.808218163142385 9.0 9.0 9.0 3.9 0.27 0.43 0.077 0.66 9.0 4.6 4.0 4.0 2.0 3.00 0.971 1.97 0.00 1.40 486 152 2.30e+04 117 152 1.49e+98 4.25e+96 6.31e+194 0.00649 2.51e+97 2.84e+03 599 7.53e+05 204 868
135.0 35 12.492642159642235 28.808218163142385 9.0 9.0 9.0 3.9 0.27 0.43 0.077 0.66 9.0 4.6 4.0 4.0 2.0 3.00 0.971 1.97 0.00 1.40 486 152 2.30e+04 117 152 1.49e+98 4.25e+96 6.31e+194 0.00649 2.51e+97 2.84e+03 603 7.52e+05 204 867
136.0 35 12.492642159642235 28.808218163142385 9.0 9.0 9.0 3.9 0.27 0.43 0.077 0.66 9.0 4.6 4.0 4.0 2.0 3.00 0.971 1.97 0.00 1.40 486 152 2.30e+04 117 152 1.49e+98 4.25e+96 6.31e+194 0.00649 2.51e+97 2.84e+03 607 7.54e+05 204 869
137.0 35 12.492642159642235 28.808218163142385 9.0 9.0 9.0 3.9 0.27 0.43 0.077 0.66 9.0 4.6 4.0 4.0 2.0 3.00 0.971 1.97 0.00 1.40 486 152 2.30e+04 117 152 1.49e+98 4.25e+96 6.31e+194 0.00649 2.51e+97 2.84e+03 611 7.58e+05 204 871
138.0 35 12.492642159642235 28.808218163142385 9.0 9.0 9.0 3.9 0.27 0.43 0.077 0.66 9.0 4.6 4.0 4.0 2.0 3.00 0.971 1.97 0.00 1.40 486 152 2.30e+04 117 152 1.49e+98 4.25e+96 6.31e+194 0.00649 2.51e+97 2.84e+03 614 7.67e+05 204 876
139.0 35 12.492642159642235 28.808218163142385 9.0 9.0 9.0 3.9 0.27 0.43 0.077 0.66 9.0 4.6 4.0 4.0 2.0 3.00 0.971 1.97 0.00 1.40 486 152 2.30e+04 117 152 1.49e+98 4.25e+96 6.31e+194 0.00649 2.51e+97 2.84e+03 618 7.81e+05 204 884
140.0 35 12.492642159642235 28.808218163142385 9.0 9.0 9.0 3.9 0.27 0.43 0.077 0.66 9.0 4.6 4.0 4.0 2.0 3.00 0.971 1.97 0.00 1.40 486 152 2.30e+04 117 152 1.49e+98 4.25e+96 6.31e+194 0.00649 2.51e+97 2.94e+03 622 7.99e+05 204 894
141.0 35 12.492642159642235 28.808218163142385 9.0 9.0 9.0 3.9 0.27 0.43 0.077 0.66 9.0 4.6 4.0 4.0 2.0 3.00 0.971 1.97 0.00 1.40 486 152 2.30e+04 117 152 1.49e+98 4.25e+96 6.31e+194 0.00649 2.51e+97 2.98e+03 626 8.18e+05 204 904
142.0 35 12.492642159642235 28.808218163142385 9.0 9.0 9.0 3.9 0.27 0.43 0.077 0.66 9.0 4.6 4.0 4.0 2.0 3.00 0.971 1.97 0.00 1.40 486 152 2.30e+04 117 152 1.49e+98 4.25e+96 6.31e+194 0.00649 2.51e+97 2.98e+03 630 8.36e+05 204 914
143.0 35 12.492642159642235 28.808218163142385 9.0 9.0 9.0 3.9 0.27 0.43 0.077 0.66 9.0 4.6 4.0 4.0 2.0 3.00 0.971 1.97 0.00 1.40 486 152 2.30e+04 117 152 1.49e+98 4.25e+96 6.31e+194 0.00649 2.51e+97 2.98e+03 632 8.40e+05 204 916
144.0 35 12.492642159642235 28.808218163142385 9.0 9.0 9.0 3.9 0.27 0.43 0.077 0.66 9.0 4.6 4.0 4.0 2.0 3.00 0.971 1.97 0.00 1.40 486 152 2.30e+04 117 152 1.49e+98 4.25e+96 6.31e+194 0.00649 2.51e+97 2.98e+03 634 8.40e+05 204 916
145.0 35 12.492642159642235 28.808218163142385 9.0 9.0 9.0 3.9 0.27 0.43 0.077 0.66 9.0 4.6 4.0 4.0 2.0 3.00 0.971 1.97 0.00 1.40 486 152 2.30e+04 117 152 9.29e+109 2.70e+108 2.46e+218 0.00131 1.57e+109 2.98e+03 634 8.40e+05 204 916
146.0 35 12.492642159642235 28.808218163142385 9.0 9.0 9.0 3.9 0.27 0.43 0.077 0.66 9.0 4.6 4.0 4.0 2.0 3.00 0.971 1.97 0.00 1.40 486 152 2.30e+04 117 152 9.29e+109 2.70e+108 2.46e+218 0.00131 1.57e+109 2.98e+03 634 8.40e+05 204 916
147.0 35 12.492642159642235 28.808218163142385 9.0 9.0 9.0 3.9 0.27 0.43 0.077 0.66 9.0 4.6 4.0 4.0 2.0 3.00 0.971 1.97 0.00 1.40 486 152 2.30e+04 117 152 9.29e+109 2.70e+108 2.46e+218 0.00131 1.57e+109 2.98e+03 634 8.40e+05 204 916
148.0 35 12.492642159642235 28.808218163142385 9.0 9.0 9.0 3.9 0.27 0.43 0.077 0.66 9.0 4.6 4.0 4.0 2.0 3.00 0.971 1.97 0.00 1.40 486 152 2.30e+04 117 152 9.29e+109 2.70e+108 2.46e+218 0.00131 1.57e+109 2.98e+03 634 8.40e+05 204 916
149.0 35 12.492642159642235 28.808218163142385 9.0 9.0 9.0 3.9 0.27 0.43 0.077 0.66 9.0 4.6 4.0 4.0 2.0 3.00 0.971 1.97 0.00 1.40 486 152 2.30e+04 117 152 9.29e+109 2.70e+108 2.46e+218 0.00131 1.57e+109 2.98e+03 634 8.40e+05 204 916
150.0 35 12.492642159642235 28.808218163142385 9.0 9.0 9.0 3.9 0.27 0.43 0.077 0.66 9.0 4.6 4.0 4.0 2.0 3.00 0.971 1.97 0.00 1.40 486 152 2.30e+04 117 152 9.29e+109 2.70e+108 2.46e+218 0.00131 1.57e+109 2.98e+03 634 8.40e+05 204 916
151.0 35 12.492642159642235 28.808218163142385 9.0 9.0 9.0 3.9 0.27 0.43 0.077 0.66 9.0 4.6 4.0 4.0 2.0 3.00 0.971 1.97 0.00 1.40 486 152 2.30e+04 117 152 9.29e+109 2.70e+108 2.46e+218 0.00131 1.57e+109 2.98e+03 634 8.40e+05 204 916
152.0 35 12.492642159642235 28.808218163142385 9.0 9.0 9.0 3.9 0.27 0.43 0.077 0.66 9.0 4.6 4.0 4.0 2.0 3.00 0.971 1.97 0.00 1.40 486 152 2.30e+04 117 152 9.29e+109 2.70e+108 2.46e+218 0.00131 1.57e+109 2.98e+03 634 8.40e+05 204 916
153.0 35 12.492642159642235 28.808218163142385 9.0 9.0 9.0 3.9 0.27 0.43 0.077 0.66 9.0 4.6 4.0 4.0 2.0 3.00 0.971 1.97 0.00 1.40 486 152 2.30e+04 117 152 9.29e+109 2.70e+108 2.46e+218 0.00131 1.57e+109 2.98e+03 634 8.40e+05 204 916
154.0 35 12.492642159642235 28.808218163142385 9.0 9.0 9.0 3.9 0.27 0.43 0.077 0.66 9.0 4.6 4.0 4.0 2.0 3.00 0.971 1.97 0.00 1.40 486 152 2.30e+04 117 152 9.29e+109 2.70e+108 2.46e+218 0.00131 1.57e+109 2.98e+03 634 8.40e+05 204 916
155.0 35 12.492642159642235 28.808218163142385 9.0 9.0 9.0 3.9 0.27 0.43 0.077 0.66 9.0 4.6 4.0 4.0 2.0 3.00 0.971 1.97 0.00 1.40 486 152 2.30e+04 117 152 9.29e+109 2.70e+108 2.46e+218 0.00131 1.57e+109 2.98e+03 634 8.40e+05 204 916
