#####################################################################
# Alchemist log file - simulation started at: 2025-03-05T17:39+0000 #
#####################################################################
#
# seed = 392.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter[max] network-diameter[mean] network-diameter[median] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 Infinity 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.5090856900654672 2 8.080677936296233 11.601937207190069 1.0 0.16262101221637343 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.5090856900654672 2 8.080677936296233 11.601937207190069 1.0 0.16262101221637343 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.128 0.115 0.000337 0.115 0.0184 87.7 47.6 3.21e+03 47.6 56.7 0.128 0.0959 0.00204 0.0959 0.0451
2.5090856900654672 2 8.080677936296233 11.601937207190069 1.0 0.16262101221637343 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.128 0.115 0.000337 0.115 0.0184 78.9 43.2 2.55e+03 43.2 50.5 0.128 0.0959 0.00204 0.0959 0.0451
3.5090856900654672 5 4.891557914378825 13.730971249250166 3.0 0.07263542816621471 2.0 2.0 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 1.05 0.315 0.171 0.128 0.414 78.9 17.3 1.20e+03 0.00 34.6 1.05 0.307 0.176 0.128 0.419
4.509085690065467 5 4.891557914378825 13.730971249250166 3.0 0.07263542816621471 2.0 2.0 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 1.05 0.315 0.171 0.128 0.414 51.9 12.3 507 0.00 22.5 1.05 0.476 0.154 0.346 0.393
5.509085690065467 5 4.891557914378825 13.730971249250166 3.0 0.07263542816621471 2.0 2.0 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 1.05 0.315 0.171 0.128 0.414 1.33e+03 351 3.07e+05 129 554 1.05 0.476 0.154 0.346 0.393
6.509085690065467 5 4.891557914378825 13.730971249250166 3.0 0.07263542816621471 2.0 2.0 2.0 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 1.05 0.315 0.171 0.128 0.414 1.33e+03 351 3.07e+05 129 554 1.05 0.476 0.154 0.346 0.393
7.509085690065467 8 5.1684224637290415 16.929570514613886 5.0 0.07203944665973222 3.0 3.0 3.0 5.0 2.5 2.0 2.0 1.4 3.00 0.875 1.84 0.00 1.36 14.0 4.65 37.6 0.621 6.13 1.33e+03 219 2.08e+05 28.1 456 14.0 4.75 36.6 0.872 6.05
8.509085690065467 8 5.1684224637290415 16.929570514613886 5.0 0.07203944665973222 3.0 3.0 3.0 5.0 2.5 2.0 2.0 1.4 3.00 0.875 1.84 0.00 1.36 14.0 4.65 37.6 0.621 6.13 1.33e+03 219 2.08e+05 28.1 456 34.8 8.97 143 4.98 12.0
9.509085690065467 8 5.1684224637290415 16.929570514613886 5.0 0.07203944665973222 3.0 3.0 3.0 5.0 2.5 2.0 2.0 1.4 3.00 0.875 1.84 0.00 1.36 14.0 4.65 37.6 0.621 6.13 1.33e+03 250 2.03e+05 70.2 451 34.8 12.2 123 10.8 11.1
10.509085690065467 8 5.1684224637290415 16.929570514613886 5.0 0.07203944665973222 3.0 3.0 3.0 5.0 2.5 2.0 2.0 1.4 3.00 0.875 1.84 0.00 1.36 14.0 4.65 37.6 0.621 6.13 3.00e+06 9.38e+05 1.76e+12 3.20e+03 1.33e+06 34.8 12.2 123 10.8 11.1
11.509085690065467 8 5.1684224637290415 16.929570514613886 5.0 0.07203944665973222 3.0 3.0 3.0 5.0 2.5 2.0 2.0 1.4 3.00 0.875 1.84 0.00 1.36 14.0 4.65 37.6 0.621 6.13 3.00e+06 9.38e+05 1.76e+12 3.20e+03 1.33e+06 34.8 12.2 123 10.8 11.1
12.509085690065467 8 5.1684224637290415 16.929570514613886 5.0 0.07203944665973222 3.0 3.0 3.0 5.0 2.5 2.0 2.0 1.4 3.00 0.875 1.84 0.00 1.36 14.0 4.65 37.6 0.621 6.13 3.00e+06 9.38e+05 1.76e+12 3.20e+03 1.33e+06 34.8 12.2 123 10.8 11.1
13.509085690065467 11 5.728062699429341 19.090948550424415 7.0 0.07216127470477375 4.0 4.0 4.0 6.0 2.9 2.3 2.0 1.5 3.00 0.909 1.89 0.00 1.38 117 23.8 1.80e+03 6.94 42.4 3.00e+06 6.82e+05 1.42e+12 36.2 1.19e+06 117 29.3 1.64e+03 12.3 40.5
