#####################################################################
# Alchemist log file - simulation started at: 2025-03-06T14:44+0000 #
#####################################################################
#
# seed = 39.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.6459272447052749 2 7.943865193050794 11.422079342249212 1.0 0.17099940198534136 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.6459272447052749 2 7.943865193050794 11.422079342249212 1.0 0.17099940198534136 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.119 0.111 0.000154 0.111 0.0124 82.0 44.8 2.77e+03 44.8 52.6 0.119 0.0896 0.00178 0.0896 0.0421
2.645927244705275 2 7.943865193050794 11.422079342249212 1.0 0.17099940198534136 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.119 0.111 0.000154 0.111 0.0124 73.8 40.7 2.19e+03 40.7 46.8 0.119 0.0896 0.00178 0.0896 0.0421
3.645927244705275 5 5.040483597725634 14.582807228989257 3.0 0.0792435607973754 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.892 0.314 0.109 0.185 0.330 73.8 16.3 1.04e+03 0.00 32.3 0.892 0.305 0.114 0.185 0.337
4.645927244705275 5 5.040483597725634 14.582807228989257 3.0 0.0792435607973754 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.892 0.314 0.109 0.185 0.330 55.1 12.9 573 0.00 23.9 0.892 0.475 0.0906 0.344 0.301
5.645927244705275 5 5.040483597725634 14.582807228989257 3.0 0.0792435607973754 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.892 0.314 0.109 0.185 0.330 1.20e+03 373 2.32e+05 248 482 0.892 0.475 0.0906 0.344 0.301
6.645927244705275 5 5.040483597725634 14.582807228989257 3.0 0.0792435607973754 2.0 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.892 0.314 0.109 0.185 0.330 1.20e+03 373 2.32e+05 248 482 0.892 0.475 0.0906 0.344 0.301
7.645927244705275 8 6.460537525319581 16.76933121009351 5.0 0.08069445212570854 3.0 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 16.4 3.39 32.3 0.581 5.68 1.20e+03 233 1.70e+05 29.5 412 16.4 3.49 31.6 0.789 5.62
8.645927244705275 8 6.460537525319581 16.76933121009351 5.0 0.08069445212570854 3.0 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 16.4 3.39 32.3 0.581 5.68 1.20e+03 233 1.70e+05 29.5 412 22.9 6.24 75.8 1.70 8.70
9.645927244705275 8 6.460537525319581 16.76933121009351 5.0 0.08069445212570854 3.0 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 16.4 3.39 32.3 0.581 5.68 1.20e+03 251 1.65e+05 102 406 22.9 8.35 65.9 6.22 8.12
10.645927244705275 8 6.460537525319581 16.76933121009351 5.0 0.08069445212570854 3.0 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 16.4 3.39 32.3 0.581 5.68 1.48e+06 2.80e+05 2.71e+11 1.43e+03 5.21e+05 22.9 8.35 65.9 6.22 8.12
11.645927244705275 8 6.460537525319581 16.76933121009351 5.0 0.08069445212570854 3.0 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 16.4 3.39 32.3 0.581 5.68 1.48e+06 2.80e+05 2.71e+11 1.43e+03 5.21e+05 22.9 8.35 65.9 6.22 8.12
