#####################################################################
# Alchemist log file - simulation started at: 2025-03-04T17:02+0000 #
#####################################################################
#
# seed = 110.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.5832425545433622 2 7.500616703291698 10.055525995133248 1.0 1.0 1.0 1.0 3.6 3.6 0.0 3.6 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.5832425545433622 2 7.500616703291698 10.055525995133248 1.0 1.0 1.0 1.0 3.6 3.6 0.0 3.6 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 1.80e-07 0.102 0.000425 69.6 38.6 1.93e+03 38.6 43.9 0.101 0.0760 0.00128 0.0760 0.0357
2.583242554543362 2 7.500616703291698 10.055525995133248 1.0 1.0 1.0 1.0 3.6 3.6 0.0 3.6 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 1.80e-07 0.102 0.000425 62.7 35.1 1.52e+03 35.1 39.0 0.101 0.0760 0.00128 0.0760 0.0357
3.583242554543362 5 3.6636331096679506 11.609572908801088 3.0 2.0 2.0 2.0 9.0 2.3 20 0.13 4.4 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.137 0.109 0.000241 0.102 0.0155 62.7 14.0 749 0.00 27.4 0.137 0.0986 0.000942 0.101 0.0307
4.583242554543363 5 3.6636331096679506 11.609572908801088 3.0 2.0 2.0 2.0 9.0 2.3 20 0.13 4.4 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.137 0.109 0.000241 0.102 0.0155 16.8 5.26 58.6 0.00 7.65 0.171 0.119 0.00117 0.104 0.0342
5.583242554543363 5 3.6636331096679506 11.609572908801088 3.0 2.0 2.0 2.0 9.0 2.3 20 0.13 4.4 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.137 0.109 0.000241 0.102 0.0155 56.2 33.1 395 41.5 19.9 0.171 0.119 0.00117 0.104 0.0342
6.583242554543363 5 3.6636331096679506 11.609572908801088 3.0 2.0 2.0 2.0 9.0 2.3 20 0.13 4.4 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 0.137 0.109 0.000241 0.102 0.0155 56.2 33.1 395 41.5 19.9 0.171 0.119 0.00117 0.104 0.0342
7.583242554543363 8 2.6804202287791057 14.210680957445557 5.0 3.0 3.0 3.0 14 2.2 29 0.18 5.4 6.0 3.0 2.3 3.0 1.5 3.00 0.875 1.84 0.00 1.36 1.83 0.372 0.358 0.120 0.598 56.2 20.7 519 12.3 22.8 1.83 0.379 0.354 0.154 0.595
8.583242554543363 8 2.6804202287791057 14.210680957445557 5.0 3.0 3.0 3.0 14 2.2 29 0.18 5.4 6.0 3.0 2.3 3.0 1.5 3.00 0.875 1.84 0.00 1.36 1.83 0.372 0.358 0.120 0.598 56.2 20.7 519 12.3 22.8 1.83 0.520 0.435 0.203 0.659
9.583242554543363 8 2.6804202287791057 14.210680957445557 5.0 3.0 3.0 3.0 14 2.2 29 0.18 5.4 6.0 3.0 2.3 3.0 1.5 3.00 0.875 1.84 0.00 1.36 1.83 0.372 0.358 0.120 0.598 56.2 24.8 586 26.4 24.2 1.83 0.625 0.387 0.366 0.622
10.583242554543363 8 2.6804202287791057 14.210680957445557 5.0 3.0 3.0 3.0 14 2.2 29 0.18 5.4 6.0 3.0 2.3 3.0 1.5 3.00 0.875 1.84 0.00 1.36 1.83 0.372 0.358 0.120 0.598 6.97e+03 1.18e+03 5.73e+06 91.2 2.39e+03 1.83 0.625 0.387 0.366 0.622
11.583242554543363 8 2.6804202287791057 14.210680957445557 5.0 3.0 3.0 3.0 14 2.2 29 0.18 5.4 6.0 3.0 2.3 3.0 1.5 3.00 0.875 1.84 0.00 1.36 1.83 0.372 0.358 0.120 0.598 6.97e+03 1.18e+03 5.73e+06 91.2 2.39e+03 1.83 0.625 0.387 0.366 0.622
12.583242554543363 8 2.6804202287791057 14.210680957445557 5.0 3.0 3.0 3.0 14 2.2 29 0.18 5.4 6.0 3.0 2.3 3.0 1.5 3.00 0.875 1.84 0.00 1.36 1.83 0.372 0.358 0.120 0.598 6.97e+03 1.18e+03 5.73e+06 91.2 2.39e+03 1.83 0.625 0.387 0.366 0.622
13.583242554543363 11 3.4319144987489305 16.58769281088864 7.0 4.0 4.0 4.0 20 2.1 39 0.12 6.2 6.0 3.1 2.3 3.0 1.5 3.00 0.909 1.89 0.00 1.38 27.0 5.29 97.5 0.234 9.88 6.97e+03 860 4.31e+06 12.6 2.08e+03 27.0 5.47 95.6 0.734 9.78
14.583242554543363 11 3.4319144987489305 16.58769281088864 7.0 4.0 4.0 4.0 20 2.1 39 0.12 6.2 6.0 3.1 2.3 3.0 1.5 3.00 0.909 1.89 0.00 1.38 27.0 5.29 97.5 0.234 9.88 6.97e+03 860 4.31e+06 12.6 2.08e+03 55.2 10.3 316 0.734 17.8
15.583242554543363 11 3.4319144987489305 16.58769281088864 7.0 4.0 4.0 4.0 20 2.1 39 0.12 6.2 6.0 3.1 2.3 3.0 1.5 3.00 0.909 1.89 0.00 1.38 27.0 5.29 97.5 0.234 9.88 6.97e+03 860 4.31e+06 12.6 2.08e+03 55.2 12.8 335 0.734 18.3
16.58324255454336 11 3.4319144987489305 16.58769281088864 7.0 4.0 4.0 4.0 20 2.1 39 0.12 6.2 6.0 3.1 2.3 3.0 1.5 3.00 0.909 1.89 0.00 1.38 27.0 5.29 97.5 0.234 9.88 6.97e+03 879 4.28e+06 12.8 2.07e+03 55.2 14.7 304 7.31 17.4
17.58324255454336 11 3.4319144987489305 16.58769281088864 7.0 4.0 4.0 4.0 20 2.1 39 0.12 6.2 6.0 3.1 2.3 3.0 1.5 3.00 0.909 1.89 0.00 1.38 27.0 5.29 97.5 0.234 9.88 1.05e+08 1.89e+07 1.49e+15 580 3.86e+07 55.2 14.7 304 7.31 17.4
18.58324255454336 11 3.4319144987489305 16.58769281088864 7.0 4.0 4.0 4.0 20 2.1 39 0.12 6.2 6.0 3.1 2.3 3.0 1.5 3.00 0.909 1.89 0.00 1.38 27.0 5.29 97.5 0.234 9.88 1.05e+08 1.89e+07 1.49e+15 580 3.86e+07 55.2 14.7 304 7.31 17.4
19.58324255454336 11 3.4319144987489305 16.58769281088864 7.0 4.0 4.0 4.0 20 2.1 39 0.12 6.2 6.0 3.1 2.3 3.0 1.5 3.00 0.909 1.89 0.00 1.38 27.0 5.29 97.5 0.234 9.88 1.05e+08 1.89e+07 1.49e+15 580 3.86e+07 55.2 14.7 304 7.31 17.4
20.58324255454336 11 3.4319144987489305 16.58769281088864 7.0 4.0 4.0 4.0 20 2.1 39 0.12 6.2 6.0 3.1 2.3 3.0 1.5 3.00 0.909 1.89 0.00 1.38 27.0 5.29 97.5 0.234 9.88 1.05e+08 1.89e+07 1.49e+15 580 3.86e+07 55.2 14.7 304 7.31 17.4
21.58324255454336 14 4.005630423977462 18.288803806663452 9.0 5.0 5.0 5.0 25 2.1 48 0.14 6.9 6.0 3.6 2.1 3.5 1.5 3.00 0.929 1.92 0.00 1.38 56.4 11.4 307 1.10 17.5 1.05e+08 1.48e+07 1.21e+15 298 3.48e+07 56.4 18.8 384 12.1 19.6
22.58324255454336 14 4.005630423977462 18.288803806663452 9.0 5.0 5.0 5.0 25 2.1 48 0.14 6.9 6.0 3.6 2.1 3.5 1.5 3.00 0.929 1.92 0.00 1.38 56.4 11.4 307 1.10 17.5 1.05e+08 1.48e+07 1.21e+15 298 3.48e+07 101 24.1 872 12.1 29.5
23.58324255454336 14 4.005630423977462 18.288803806663452 9.0 5.0 5.0 5.0 25 2.1 48 0.14 6.9 6.0 3.6 2.1 3.5 1.5 3.00 0.929 1.92 0.00 1.38 56.4 11.4 307 1.10 17.5 1.05e+08 1.48e+07 1.21e+15 298 3.48e+07 130 29.4 1.62e+03 12.1 40.3
24.58324255454336 14 4.005630423977462 18.288803806663452 9.0 5.0 5.0 5.0 25 2.1 48 0.14 6.9 6.0 3.6 2.1 3.5 1.5 3.00 0.929 1.92 0.00 1.38 56.4 11.4 307 1.10 17.5 1.05e+08 1.48e+07 1.21e+15 298 3.48e+07 130 32.2 1.73e+03 12.1 41.5
25.58324255454336 14 4.005630423977462 18.288803806663452 9.0 5.0 5.0 5.0 25 2.1 48 0.14 6.9 6.0 3.6 2.1 3.5 1.5 3.00 0.929 1.92 0.00 1.38 56.4 11.4 307 1.10 17.5 1.05e+08 1.48e+07 1.21e+15 203 3.48e+07 130 34.3 1.67e+03 19.9 40.8
26.58324255454336 14 4.005630423977462 18.288803806663452 9.0 5.0 5.0 5.0 25 2.1 48 0.14 6.9 6.0 3.6 2.1 3.5 1.5 3.00 0.929 1.92 0.00 1.38 56.4 11.4 307 1.10 17.5 2.47e+10 2.08e+09 4.37e+19 45.5 6.61e+09 130 34.3 1.67e+03 19.9 40.8
27.58324255454336 14 4.005630423977462 18.288803806663452 9.0 5.0 5.0 5.0 25 2.1 48 0.14 6.9 6.0 3.6 2.1 3.5 1.5 3.00 0.929 1.92 0.00 1.38 56.4 11.4 307 1.10 17.5 2.47e+10 2.08e+09 4.37e+19 45.5 6.61e+09 130 34.3 1.67e+03 19.9 40.8
