#####################################################################
# Alchemist log file - simulation started at: 2025-03-06T14:45+0000 #
#####################################################################
#
# seed = 247.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.5729851323874322 2 11.82744267796543 11.706005058242955 1.0 0.16037841853627277 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.5729851323874322 2 11.82744267796543 11.706005058242955 1.0 0.16037841853627277 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.134 0.118 0.000525 0.118 0.0229 92.1 49.8 3.57e+03 49.8 59.8 0.134 0.101 0.00225 0.101 0.0474
2.572985132387432 2 11.82744267796543 11.706005058242955 1.0 0.16037841853627277 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.134 0.118 0.000525 0.118 0.0229 82.9 45.2 2.84e+03 45.2 53.3 0.134 0.101 0.00225 0.101 0.0474
3.572985132387432 5 14.219900295801972 12.817147251574028 3.0 0.0602272042539041 2.0 4.0 1.6 1.8 1.0 1.3 3.00 0.800 1.70 0.00 1.30 1.74 0.437 0.528 0.111 0.727 82.9 18.1 1.32e+03 0.00 36.4 1.74 0.430 0.534 0.111 0.731
4.572985132387432 5 14.219900295801972 12.817147251574028 3.0 0.0602272042539041 2.0 4.0 1.6 1.8 1.0 1.3 3.00 0.800 1.70 0.00 1.30 1.74 0.437 0.528 0.111 0.727 71.7 16.2 977 0.00 31.3 1.74 0.692 0.478 0.504 0.692
5.572985132387432 5 14.219900295801972 12.817147251574028 3.0 0.0602272042539041 2.0 4.0 1.6 1.8 1.0 1.3 3.00 0.800 1.70 0.00 1.30 1.74 0.437 0.528 0.111 0.727 3.03e+03 695 1.71e+06 175 1.31e+03 1.74 0.692 0.478 0.504 0.692
6.572985132387432 5 14.219900295801972 12.817147251574028 3.0 0.0602272042539041 2.0 4.0 1.6 1.8 1.0 1.3 3.00 0.800 1.70 0.00 1.30 1.74 0.437 0.528 0.111 0.727 3.03e+03 695 1.71e+06 175 1.31e+03 1.74 0.692 0.478 0.504 0.692
7.572985132387432 8 13.448707456941102 16.70656812679605 5.0 0.06337855568928698 3.0 4.0 2.5 1.7 3.0 1.3 3.00 0.875 1.84 0.00 1.36 28.5 10.6 198 0.935 14.1 3.03e+03 434 1.11e+06 37.0 1.05e+03 28.5 10.8 194 1.37 13.9
8.572985132387432 8 13.448707456941102 16.70656812679605 5.0 0.06337855568928698 3.0 4.0 2.5 1.7 3.0 1.3 3.00 0.875 1.84 0.00 1.36 28.5 10.6 198 0.935 14.1 3.03e+03 434 1.11e+06 37.0 1.05e+03 82.7 20.9 805 13.8 28.4
