#####################################################################
# Alchemist log file - simulation started at: 2025-03-04T17:02+0000 #
#####################################################################
#
# seed = 276.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.5736097018566231 2 10.02398815119173 12.499884911071389 1.0 1.0 1.0 1.0 8.3 8.3 0.0 8.3 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.573609701856623 2 10.02398815119173 12.499884911071389 1.0 1.0 1.0 1.0 8.3 8.3 0.0 8.3 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.268 0.185 0.0137 0.185 0.117 183 95.2 1.54e+04 95.2 124 0.268 0.201 0.00892 0.201 0.0945
2.573609701856623 2 10.02398815119173 12.499884911071389 1.0 1.0 1.0 1.0 8.3 8.3 0.0 8.3 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.268 0.185 0.0137 0.185 0.117 165 86.1 1.23e+04 86.1 111 0.268 0.201 0.00892 0.201 0.0945
3.573609701856623 5 8.887897258504742 16.434215131032754 3.0 2.0 2.0 2.0 21 5.4 1.1e+02 0.39 10 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 5.53 2.41 7.88 0.725 2.81 165 34.4 5.30e+03 0.00 72.8 5.53 2.41 7.84 0.725 2.80
4.573609701856623 5 8.887897258504742 16.434215131032754 3.0 2.0 2.0 2.0 21 5.4 1.1e+02 0.39 10 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 5.53 2.41 7.88 0.725 2.81 242 50.3 1.15e+04 0.00 107 6.81 4.38 5.65 5.42 2.38
5.573609701856623 5 8.887897258504742 16.434215131032754 3.0 2.0 2.0 2.0 21 5.4 1.1e+02 0.39 10 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 5.53 2.41 7.88 0.725 2.81 3.35e+04 1.41e+04 3.03e+08 4.24e+03 1.74e+04 6.81 4.38 5.65 5.42 2.38
6.573609701856623 5 8.887897258504742 16.434215131032754 3.0 2.0 2.0 2.0 21 5.4 1.1e+02 0.39 10 4.0 2.8 1.2 3.0 1.1 3.00 0.800 1.70 0.00 1.30 5.53 2.41 7.88 0.725 2.81 3.35e+04 1.41e+04 3.03e+08 4.24e+03 1.74e+04 6.81 4.38 5.65 5.42 2.38
7.573609701856623 8 9.987824151115397 19.3934240922654 5.0 3.0 3.0 3.0 33 5.0 1.6e+02 0.18 13 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 57.9 19.8 625 5.47 25.0 3.35e+04 8.84e+03 2.27e+08 114 1.51e+04 57.9 21.0 576 6.17 24.0
8.573609701856622 8 9.987824151115397 19.3934240922654 5.0 3.0 3.0 3.0 33 5.0 1.6e+02 0.18 13 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 57.9 19.8 625 5.47 25.0 3.35e+04 8.84e+03 2.27e+08 114 1.51e+04 146 38.5 2.42e+03 20.3 49.2
9.573609701856622 8 9.987824151115397 19.3934240922654 5.0 3.0 3.0 3.0 33 5.0 1.6e+02 0.18 13 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 57.9 19.8 625 5.47 25.0 3.35e+04 8.83e+03 2.27e+08 79.3 1.51e+04 146 53.9 2.20e+03 49.4 46.9
10.573609701856622 8 9.987824151115397 19.3934240922654 5.0 3.0 3.0 3.0 33 5.0 1.6e+02 0.18 13 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 57.9 19.8 625 5.47 25.0 2.24e+07 6.57e+06 9.53e+13 859 9.76e+06 146 53.9 2.20e+03 49.4 46.9
11.573609701856622 8 9.987824151115397 19.3934240922654 5.0 3.0 3.0 3.0 33 5.0 1.6e+02 0.18 13 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 57.9 19.8 625 5.47 25.0 2.24e+07 6.57e+06 9.53e+13 859 9.76e+06 146 53.9 2.20e+03 49.4 46.9
12.573609701856622 8 9.987824151115397 19.3934240922654 5.0 3.0 3.0 3.0 33 5.0 1.6e+02 0.18 13 6.0 3.3 1.9 3.0 1.4 3.00 0.875 1.84 0.00 1.36 57.9 19.8 625 5.47 25.0 2.24e+07 6.57e+06 9.53e+13 859 9.76e+06 146 53.9 2.20e+03 49.4 46.9
13.573609701856622 11 9.266985390171842 21.380078222313077 7.0 4.0 4.0 4.0 46 4.8 2.1e+02 0.11 14 6.0 3.3 2.4 3.0 1.6 3.00 0.909 1.89 0.00 1.38 255 50.0 5.67e+03 33.5 75.3 2.24e+07 4.78e+06 7.61e+13 61.0 8.72e+06 255 74.8 5.37e+03 54.2 73.3
14.573609701856622 11 9.266985390171842 21.380078222313077 7.0 4.0 4.0 4.0 46 4.8 2.1e+02 0.11 14 6.0 3.3 2.4 3.0 1.6 3.00 0.909 1.89 0.00 1.38 255 50.0 5.67e+03 33.5 75.3 2.24e+07 4.78e+06 7.61e+13 61.0 8.72e+06 392 105 1.44e+04 54.2 120
15.573609701856622 11 9.266985390171842 21.380078222313077 7.0 4.0 4.0 4.0 46 4.8 2.1e+02 0.11 14 6.0 3.3 2.4 3.0 1.6 3.00 0.909 1.89 0.00 1.38 255 50.0 5.67e+03 33.5 75.3 2.24e+07 4.78e+06 7.61e+13 61.0 8.72e+06 480 136 2.72e+04 54.2 165
16.573609701856622 11 9.266985390171842 21.380078222313077 7.0 4.0 4.0 4.0 46 4.8 2.1e+02 0.11 14 6.0 3.3 2.4 3.0 1.6 3.00 0.909 1.89 0.00 1.38 255 50.0 5.67e+03 33.5 75.3 2.24e+07 4.78e+06 7.61e+13 42.0 8.72e+06 480 162 2.76e+04 104 166
