#####################################################################
# Alchemist log file - simulation started at: 2025-03-04T17:01+0000 #
#####################################################################
#
# seed = 12.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.7659248757506378 2 8.091571322049099 11.614899371841657 1.0 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.7659248757506378 2 8.091571322049099 11.614899371841657 1.0 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.129 0.115 0.000356 0.115 0.0189 88.2 47.9 3.25e+03 47.9 57.0 0.129 0.0965 0.00206 0.0965 0.0454
2.765924875750638 2 8.091571322049099 11.614899371841657 1.0 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.129 0.115 0.000356 0.115 0.0189 79.4 43.5 2.58e+03 43.5 50.8 0.129 0.0965 0.00206 0.0965 0.0454
3.765924875750638 5 5.907844655199214 14.940418583430041 3.0 2.0 2.0 2.0 0.41 0.17 0.024 0.098 0.16 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 1.42 0.462 0.301 0.288 0.548 79.4 17.4 1.21e+03 0.00 34.8 1.42 0.455 0.308 0.288 0.555
4.765924875750638 5 5.907844655199214 14.940418583430041 3.0 2.0 2.0 2.0 0.41 0.17 0.024 0.098 0.16 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 1.42 0.462 0.301 0.288 0.548 79.4 17.8 1.20e+03 0.00 34.7 1.42 0.737 0.239 0.536 0.489
5.765924875750638 5 5.907844655199214 14.940418583430041 3.0 2.0 2.0 2.0 0.41 0.17 0.024 0.098 0.16 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 1.42 0.462 0.301 0.288 0.548 2.75e+03 820 1.26e+06 557 1.12e+03 1.42 0.737 0.239 0.536 0.489
6.765924875750638 5 5.907844655199214 14.940418583430041 3.0 2.0 2.0 2.0 0.41 0.17 0.024 0.098 0.16 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 1.42 0.462 0.301 0.288 0.548 2.75e+03 820 1.26e+06 557 1.12e+03 1.42 0.737 0.239 0.536 0.489
7.765924875750638 8 7.856104828439018 16.763079493973247 5.0 3.0 3.0 3.0 0.65 0.19 0.042 0.14 0.20 4.0 2.3 1.4 2.0 1.2 3.00 0.875 1.84 0.00 1.36 22.9 3.59 61.7 0.814 7.86 2.75e+03 513 8.98e+05 40.5 948 22.9 3.76 60.5 1.16 7.78
8.765924875750638 8 7.856104828439018 16.763079493973247 5.0 3.0 3.0 3.0 0.65 0.19 0.042 0.14 0.20 4.0 2.3 1.4 2.0 1.2 3.00 0.875 1.84 0.00 1.36 22.9 3.59 61.7 0.814 7.86 2.75e+03 513 8.98e+05 40.5 948 26.4 6.88 122 1.16 11.0
9.765924875750638 8 7.856104828439018 16.763079493973247 5.0 3.0 3.0 3.0 0.65 0.19 0.042 0.14 0.20 4.0 2.3 1.4 2.0 1.2 3.00 0.875 1.84 0.00 1.36 22.9 3.59 61.7 0.814 7.86 2.75e+03 522 8.89e+05 78.5 943 26.4 9.29 112 4.58 10.6
10.765924875750638 8 7.856104828439018 16.763079493973247 5.0 3.0 3.0 3.0 0.65 0.19 0.042 0.14 0.20 4.0 2.3 1.4 2.0 1.2 3.00 0.875 1.84 0.00 1.36 22.9 3.59 61.7 0.814 7.86 1.42e+06 1.97e+05 2.46e+11 824 4.96e+05 26.4 9.29 112 4.58 10.6
11.765924875750638 8 7.856104828439018 16.763079493973247 5.0 3.0 3.0 3.0 0.65 0.19 0.042 0.14 0.20 4.0 2.3 1.4 2.0 1.2 3.00 0.875 1.84 0.00 1.36 22.9 3.59 61.7 0.814 7.86 1.42e+06 1.97e+05 2.46e+11 824 4.96e+05 26.4 9.29 112 4.58 10.6
12.765924875750638 8 7.856104828439018 16.763079493973247 5.0 3.0 3.0 3.0 0.65 0.19 0.042 0.14 0.20 4.0 2.3 1.4 2.0 1.2 3.00 0.875 1.84 0.00 1.36 22.9 3.59 61.7 0.814 7.86 1.42e+06 1.97e+05 2.46e+11 824 4.96e+05 26.4 9.29 112 4.58 10.6
13.765924875750638 11 8.054306413957232 19.378596310997775 7.0 4.0 4.0 4.0 0.89 0.20 0.062 0.13 0.25 4.0 2.4 1.3 2.0 1.1 3.00 0.909 1.89 0.00 1.38 149 28.0 2.26e+03 1.42 47.5 1.42e+06 1.43e+05 1.81e+11 23.0 4.25e+05 149 32.2 2.08e+03 13.9 45.6
