#####################################################################
# Alchemist log file - simulation started at: 2025-03-04T17:02+0000 #
#####################################################################
#
# seed = 27.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.579821189522076 2 12.261028925246347 11.066652801617916 1.0 1.0 1.0 1.0 0.21 0.21 0.0 0.21 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.579821189522076 2 12.261028925246347 11.066652801617916 1.0 1.0 1.0 1.0 0.21 0.21 0.0 0.21 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.110 0.106 2.95e-05 0.106 0.00543 75.3 41.4 2.29e+03 41.4 47.9 0.110 0.0822 0.00149 0.0822 0.0387
2.579821189522076 2 12.261028925246347 11.066652801617916 1.0 1.0 1.0 1.0 0.21 0.21 0.0 0.21 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.110 0.106 2.95e-05 0.106 0.00543 67.7 37.6 1.81e+03 37.6 42.5 0.110 0.0822 0.00149 0.0822 0.0387
3.579821189522076 5 15.633327941893716 11.652811336961102 3.0 2.0 2.0 2.0 0.52 0.21 0.045 0.12 0.21 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.382 0.159 0.0156 0.102 0.125 67.7 15.1 878 0.00 29.6 0.382 0.149 0.0174 0.101 0.132
4.579821189522076 5 15.633327941893716 11.652811336961102 3.0 2.0 2.0 2.0 0.52 0.21 0.045 0.12 0.21 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.382 0.159 0.0156 0.102 0.125 26.2 7.15 131 0.00 11.4 0.382 0.205 0.0161 0.147 0.127
5.579821189522076 5 15.633327941893716 11.652811336961102 3.0 2.0 2.0 2.0 0.52 0.21 0.045 0.12 0.21 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.382 0.159 0.0156 0.102 0.125 244 81.3 8.89e+03 64.4 94.3 0.382 0.205 0.0161 0.147 0.127
6.579821189522076 5 15.633327941893716 11.652811336961102 3.0 2.0 2.0 2.0 0.52 0.21 0.045 0.12 0.21 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 0.382 0.159 0.0156 0.102 0.125 244 81.3 8.89e+03 64.4 94.3 0.382 0.205 0.0161 0.147 0.127
7.579821189522076 8 17.273873069023743 14.601062237204076 5.0 3.0 3.0 3.0 0.83 0.21 0.079 0.10 0.28 4.0 2.5 1.1 2.0 1.1 3.00 0.875 1.84 0.00 1.36 3.60 0.640 1.45 0.147 1.21 244 50.8 6.85e+03 16.6 82.7 3.60 0.668 1.42 0.240 1.19
8.579821189522075 8 17.273873069023743 14.601062237204076 5.0 3.0 3.0 3.0 0.83 0.21 0.079 0.10 0.28 4.0 2.5 1.1 2.0 1.1 3.00 0.875 1.84 0.00 1.36 3.60 0.640 1.45 0.147 1.21 244 50.8 6.85e+03 16.6 82.7 3.60 0.967 1.94 0.240 1.39
