#####################################################################
# Alchemist log file - simulation started at: 2025-03-06T14:45+0000 #
#####################################################################
#
# seed = 460.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.09819498895896173 2 8.685717337258538 12.12665490440203 1.0 0.1788892335691498 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.0981949889589617 2 8.685717337258538 12.12665490440203 1.0 0.1788892335691498 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.179 0.141 0.00301 0.141 0.0549 123 65.2 6.65e+03 65.2 81.5 0.179 0.135 0.00401 0.135 0.0633
2.0981949889589617 2 8.685717337258538 12.12665490440203 1.0 0.1788892335691498 1.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.179 0.141 0.00301 0.141 0.0549 111 59.1 5.30e+03 59.1 72.8 0.179 0.135 0.00401 0.135 0.0633
3.0981949889589617 5 8.516371239410919 15.36727256239447 3.0 0.07045425534475859 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 3.23 0.995 1.76 0.255 1.33 111 23.6 2.37e+03 0.00 48.7 3.23 0.993 1.77 0.255 1.33
4.098194988958962 5 8.516371239410919 15.36727256239447 3.0 0.07045425534475859 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 3.23 0.995 1.76 0.255 1.33 134 28.8 3.50e+03 0.00 59.2 3.23 1.70 1.39 1.27 1.18
5.098194988958962 5 8.516371239410919 15.36727256239447 3.0 0.07045425534475859 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 3.23 0.995 1.76 0.255 1.33 1.06e+04 3.11e+03 2.03e+07 827 4.51e+03 3.23 1.70 1.39 1.27 1.18
6.098194988958962 5 8.516371239410919 15.36727256239447 3.0 0.07045425534475859 2.0 4.0 2.0 1.5 2.0 1.2 3.00 0.800 1.70 0.00 1.30 3.23 0.995 1.76 0.255 1.33 1.06e+04 3.11e+03 2.03e+07 827 4.51e+03 3.23 1.70 1.39 1.27 1.18
7.098194988958962 8 9.16251110525658 17.35033418040775 5.0 0.07443855404764424 3.0 5.0 2.5 2.9 2.0 1.7 3.00 0.875 1.84 0.00 1.36 33.7 7.30 157 0.787 12.5 1.06e+04 1.94e+03 1.42e+07 65.2 3.77e+03 33.7 7.74 150 1.90 12.3
8.098194988958962 8 9.16251110525658 17.35033418040775 5.0 0.07443855404764424 3.0 5.0 2.5 2.9 2.0 1.7 3.00 0.875 1.84 0.00 1.36 33.7 7.30 157 0.787 12.5 1.06e+04 1.94e+03 1.42e+07 65.2 3.77e+03 53.4 14.0 401 1.90 20.0
9.098194988958962 8 9.16251110525658 17.35033418040775 5.0 0.07443855404764424 3.0 5.0 2.5 2.9 2.0 1.7 3.00 0.875 1.84 0.00 1.36 33.7 7.30 157 0.787 12.5 1.06e+04 1.95e+03 1.42e+07 71.6 3.77e+03 53.4 19.1 364 17.1 19.1
10.098194988958962 8 9.16251110525658 17.35033418040775 5.0 0.07443855404764424 3.0 5.0 2.5 2.9 2.0 1.7 3.00 0.875 1.84 0.00 1.36 33.7 7.30 157 0.787 12.5 3.43e+06 6.38e+05 1.61e+12 687 1.27e+06 53.4 19.1 364 17.1 19.1
11.098194988958962 8 9.16251110525658 17.35033418040775 5.0 0.07443855404764424 3.0 5.0 2.5 2.9 2.0 1.7 3.00 0.875 1.84 0.00 1.36 33.7 7.30 157 0.787 12.5 3.43e+06 6.38e+05 1.61e+12 687 1.27e+06 53.4 19.1 364 17.1 19.1
