#####################################################################
# Alchemist log file - simulation started at: 2025-03-04T17:02+0000 #
#####################################################################
#
# seed = 141.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 3.00 3.00 0.00 3.00 0.00 NaN NaN NaN NaN NaN
0.8396279785301592 2 11.075173827266847 12.256989419815778 1.0 1.0 1.0 1.0 0.21 0.21 0.0 0.21 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.102 0.102 0.00 0.102 0.00 5.40 2.70 14.6 2.70 3.82 0.102 0.102 0.00 0.102 0.00
1.8396279785301592 2 11.075173827266847 12.256989419815778 1.0 1.0 1.0 1.0 0.21 0.21 0.0 0.21 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.203 0.153 0.00513 0.153 0.0716 139 73.3 8.63e+03 73.3 92.9 0.203 0.152 0.00514 0.152 0.0717
2.8396279785301592 2 11.075173827266847 12.256989419815778 1.0 1.0 1.0 1.0 0.21 0.21 0.0 0.21 0.0 1.0 1.0 0.0 1.0 0.0 1.00 0.500 0.500 0.500 0.707 0.203 0.153 0.00513 0.153 0.0716 125 66.3 6.90e+03 66.3 83.1 0.203 0.152 0.00514 0.152 0.0717
3.8396279785301592 5 13.469286022300576 15.518497789409366 3.0 2.0 2.0 2.0 0.52 0.20 0.045 0.10 0.21 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 3.65 1.04 2.28 0.203 1.51 125 26.5 3.04e+03 0.00 55.2 3.65 1.04 2.28 0.203 1.51
4.839627978530159 5 13.469286022300576 15.518497789409366 3.0 2.0 2.0 2.0 0.52 0.20 0.045 0.10 0.21 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 3.65 1.04 2.28 0.203 1.51 127 27.4 3.14e+03 0.00 56.0 3.65 1.80 1.89 1.36 1.37
5.839627978530159 5 13.469286022300576 15.518497789409366 3.0 2.0 2.0 2.0 0.52 0.20 0.045 0.10 0.21 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 3.65 1.04 2.28 0.203 1.51 1.14e+04 3.10e+03 2.36e+07 554 4.86e+03 3.65 1.80 1.89 1.36 1.37
6.839627978530159 5 13.469286022300576 15.518497789409366 3.0 2.0 2.0 2.0 0.52 0.20 0.045 0.10 0.21 4.0 2.4 1.3 2.0 1.1 3.00 0.800 1.70 0.00 1.30 3.65 1.04 2.28 0.203 1.51 1.14e+04 3.10e+03 2.36e+07 554 4.86e+03 3.65 1.80 1.89 1.36 1.37
7.839627978530159 8 12.903363552929816 18.255021067107844 5.0 3.0 3.0 3.0 0.82 0.21 0.075 0.12 0.27 5.0 2.8 1.9 2.0 1.4 3.00 0.875 1.84 0.00 1.36 48.5 9.58 273 2.37 16.5 1.14e+04 1.94e+03 1.61e+07 62.0 4.01e+03 48.5 10.1 263 3.18 16.2
8.83962797853016 8 12.903363552929816 18.255021067107844 5.0 3.0 3.0 3.0 0.82 0.21 0.075 0.12 0.27 5.0 2.8 1.9 2.0 1.4 3.00 0.875 1.84 0.00 1.36 48.5 9.58 273 2.37 16.5 1.14e+04 1.94e+03 1.61e+07 62.0 4.01e+03 71.4 18.5 714 5.93 26.7
9.83962797853016 8 12.903363552929816 18.255021067107844 5.0 3.0 3.0 3.0 0.82 0.21 0.075 0.12 0.27 5.0 2.8 1.9 2.0 1.4 3.00 0.875 1.84 0.00 1.36 48.5 9.58 273 2.37 16.5 1.14e+04 1.94e+03 1.60e+07 88.8 4.00e+03 71.4 25.5 646 16.9 25.4
10.83962797853016 8 12.903363552929816 18.255021067107844 5.0 3.0 3.0 3.0 0.82 0.21 0.075 0.12 0.27 5.0 2.8 1.9 2.0 1.4 3.00 0.875 1.84 0.00 1.36 48.5 9.58 273 2.37 16.5 1.06e+07 1.70e+06 1.33e+13 1.09e+03 3.65e+06 71.4 25.5 646 16.9 25.4
11.83962797853016 8 12.903363552929816 18.255021067107844 5.0 3.0 3.0 3.0 0.82 0.21 0.075 0.12 0.27 5.0 2.8 1.9 2.0 1.4 3.00 0.875 1.84 0.00 1.36 48.5 9.58 273 2.37 16.5 1.06e+07 1.70e+06 1.33e+13 1.09e+03 3.65e+06 71.4 25.5 646 16.9 25.4
