#####################################################################
# Alchemist log file - simulation started at: 2025-03-07T10:42+0000 #
#####################################################################
#
# seed = 394.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.3179008017229934 2 11.715579175647495 8.18154238650315 1.0 0.16027140932237197 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00134 0.00134 0.00 0.00134 0.00 NaN NaN NaN NaN NaN 0.00134 0.00134 0.00 0.00134 0.00 262 262 0.00 262 0.00
1.3179008017229934 3 9.487925859977885 8.597628189765794 2.0 0.0982164713182305 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00134 0.000897 5.75e-07 0.00134 0.000759 0.00 0.00 0.00 0.00 0.00 0.00136 0.000911 5.94e-07 0.00136 0.000771 262 175 2.29e+04 262 151
2.3179008017229936 6 9.389629880457608 7.932987838679101 3.0 0.035472602621914505 4.0 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.00134 0.000525 4.24e-07 0.000240 0.000651 8.33e+03 2.12e+03 1.72e+07 65.5 4.15e+03 0.00181 0.000685 7.96e-07 0.000240 0.000892 8.33e+03 1.50e+03 1.12e+07 197 3.35e+03
3.3179008017229936 9 8.156199343969664 7.832842462533833 4.0 0.046235029346122024 5.0 4.0 2.2 1.2 2.0 1.1 3.00 0.556 1.03 0.00 1.01 0.119 0.0224 0.00202 0.000117 0.0449 661 105 5.20e+04 3.89 228 0.121 0.0357 0.00298 0.000117 0.0546 661 132 4.81e+04 7.77 219
4.317900801722994 11 7.907868962386186 9.227613876296637 4.0 0.04253876681208578 5.0 5.0 2.9 2.3 3.0 1.5 4.00 0.818 1.56 0.00 1.25 2.94 0.286 0.778 0.000458 0.882 97.9 19.7 1.70e+03 0.100 41.2 2.94 0.312 0.768 0.000460 0.876 262 50.6 8.84e+03 0.189 94.0
5.317900801722994 14 7.862292066792896 10.29210925041191 6.0 0.04973435324924653 5.0 6.0 3.4 3.5 4.0 1.9 5.00 0.786 1.72 0.500 1.31 3.46 0.473 1.35 0.00134 1.16 104 16.1 1.08e+03 0.0725 32.9 3.46 0.704 1.77 0.00331 1.33 262 44.9 7.52e+03 0.134 86.7
6.317900801722994 15 8.223908822462478 10.337335401602342 7.0 0.05328680705276414 5.0 7.0 3.9 4.7 4.0 2.2 6.00 1.00 2.29 1.00 1.51 3.46 0.441 1.27 0.00134 1.13 105 7.82 790 0.0113 28.1 6.41 1.68 5.49 0.00279 2.34 262 32.1 6.98e+03 0.0226 83.6
7.317900801722994 17 8.55221514424699 11.718477441228266 9.0 0.04893128736729859 6.0 7.0 3.8 4.9 4.0 2.2 7.00 0.882 2.86 0.00 1.69 40.5 2.94 95.2 0.00279 9.76 57.1 10.7 516 0.00627 22.7 40.5 4.49 95.4 0.00413 9.77 262 32.2 4.97e+03 0.0167 70.5
8.317900801722994 23 8.706224037495707 14.089775587989886 12.0 0.04837294841237347 7.0 8.0 3.8 4.4 3.0 2.1 7.00 0.696 2.31 0.00 1.52 193 12.6 1.69e+03 0.00825 41.1 73.8 9.57 328 0.00395 18.1 193 15.3 1.71e+03 0.842 41.3 262 28.4 3.85e+03 0.0105 62.0
9.317900801722994 26 8.54926731880905 15.325642539513893 12.0 0.05468246342268305 7.0 8.0 3.9 3.8 3.5 2.0 7.00 0.885 2.35 0.00 1.53 193 14.4 1.53e+03 0.0998 39.1 38.8 10.6 215 0.0679 14.7 234 29.1 3.47e+03 2.81 58.9 262 33.0 3.76e+03 1.47 61.3
10.317900801722994 28 8.446920148763379 16.432360075369985 13.0 0.053013740351735214 8.0 8.0 4.0 3.8 4.0 1.9 7.00 0.893 2.10 0.500 1.45 265 28.2 4.22e+03 0.140 65.0 71.5 9.33 318 0.296 17.8 280 55.1 7.67e+03 4.63 87.6 262 30.3 4.34e+03 0.444 65.9
11.317900801722994 30 8.395186530536689 17.66530003079867 15.0 0.05202191251844975 9.0 8.0 3.9 4.1 4.0 2.0 7.00 0.933 2.13 0.500 1.46 312 40.9 6.87e+03 0.502 82.9 73.2 7.26 269 0.757 16.4 458 102 2.10e+04 22.9 145 262 26.6 4.24e+03 1.05 65.1
12.317900801722994 34 8.440677378000133 19.50883306865484 17.0 0.05472967629915427 9.0 8.0 4.0 3.9 4.0 2.0 7.00 0.853 2.01 0.00 1.42 312 60.8 9.86e+03 2.61 99.3 69.5 6.96 216 0.110 14.7 770 144 4.17e+04 43.5 204 262 24.6 3.65e+03 0.661 60.4
13.317900801722994 34 8.440677378000133 19.50883306865484 16.0 0.05472967629915427 9.0 8.0 4.0 3.9 4.0 2.0 7.00 0.971 2.09 0.500 1.45 312 60.8 9.86e+03 2.61 99.3 67.3 6.54 191 2.27 13.8 1.27e+03 215 1.08e+05 43.5 328 262 24.8 3.53e+03 2.64 59.4
14.317900801722994 36 8.273264350699717 20.25572406377435 17.0 0.057949069022633935 9.0 8.0 4.3 3.7 4.0 1.9 7.00 0.917 1.96 0.500 1.40 320 68.6 1.12e+04 2.87 106 54.4 6.21 142 1.48 11.9 1.61e+03 252 1.83e+05 44.7 428 262 22.7 2.87e+03 2.17 53.5
15.317900801722994 38 8.389153749981086 21.231089487368354 19.0 0.05570429681647268 10.0 8.0 4.4 4.0 4.5 2.0 7.00 0.921 1.91 0.500 1.38 320 76.1 1.22e+04 3.20 111 72.1 6.79 199 1.61 14.1 1.97e+03 309 2.73e+05 62.3 523 262 25.0 3.43e+03 2.41 58.6
16.317900801722992 38 8.389153749981086 21.231089487368354 19.0 0.05570429681647268 10.0 8.0 4.4 4.0 4.5 2.0 7.00 1.00 2.05 0.500 1.43 320 76.1 1.22e+04 3.20 111 73.9 5.83 211 1.59 14.5 2.06e+03 375 3.96e+05 91.4 629 262 23.2 3.56e+03 1.99 59.7
17.317900801722992 39 8.613387377462553 21.609667005054934 20.0 0.05705876530926651 10.0 8.0 4.4 4.0 4.0 2.0 7.00 0.949 2.00 0.00 1.41 320 77.4 1.20e+04 3.46 110 71.1 6.05 191 0.943 13.8 2.36e+03 404 5.25e+05 101 724 262 22.9 3.34e+03 1.92 57.8
18.317900801722992 39 8.613387377462553 21.609667005054934 20.0 0.05705876530926651 10.0 8.0 4.4 4.0 4.0 2.0 7.00 0.974 2.03 0.00 1.42 320 77.4 1.20e+04 3.46 110 72.0 6.12 194 1.87 13.9 2.93e+03 429 6.18e+05 101 786 262 23.3 3.38e+03 2.55 58.2
19.317900801722992 39 8.613387377462553 21.609667005054934 20.0 0.05705876530926651 10.0 8.0 4.4 4.0 4.0 2.0 7.00 0.974 2.03 0.00 1.42 320 77.4 1.20e+04 3.46 110 72.2 6.03 195 1.54 14.0 2.98e+03 455 7.23e+05 101 850 262 23.1 3.40e+03 2.64 58.3
20.317900801722992 39 8.613387377462553 21.609667005054934 20.0 0.05705876530926651 10.0 8.0 4.4 4.0 4.0 2.0 7.00 0.974 2.03 0.00 1.42 320 77.4 1.20e+04 3.46 110 72.6 6.06 198 1.55 14.1 3.11e+03 486 8.63e+05 101 929 262 23.2 3.42e+03 2.68 58.5
21.317900801722992 39 8.613387377462553 21.609667005054934 20.0 0.05705876530926651 10.0 8.0 4.4 4.0 4.0 2.0 7.00 0.974 2.03 0.00 1.42 320 77.4 1.20e+04 3.46 110 73.4 6.06 202 1.44 14.2 2.89e+03 478 8.22e+05 101 907 262 23.2 3.46e+03 2.47 58.8
