#####################################################################
# Alchemist log file - simulation started at: 2025-03-06T15:51+0000 #
#####################################################################
#
# seed = 76.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.3326512178536716 2 8.977890639373609 12.281511002585766 1.0 0.21441248547339947 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00134 0.00134 0.00 0.00134 0.00 NaN NaN NaN NaN NaN 0.00134 0.00134 0.00 0.00134 0.00 262 262 0.00 262 0.00
1.3326512178536716 3 10.903562943027422 11.005594427470049 2.0 0.07222365913887215 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0776 0.0268 0.00194 0.00134 0.0441 0.00 0.00 0.00 0.00 0.00 0.0790 0.0785 5.94e-07 0.0790 0.000771 262 175 2.29e+04 262 151
2.3326512178536714 6 8.835703000645983 12.408076468651382 3.0 0.06104822737297953 3.0 4.0 3.0 1.6 3.5 1.3 2.00 0.667 1.07 0.00 1.03 0.387 0.0785 0.0237 0.00260 0.154 133 66.1 5.82e+03 65.5 76.3 0.387 0.104 0.0205 0.0784 0.143 262 131 1.37e+04 132 117
3.3326512178536714 9 7.532922682101013 14.495947116154436 5.0 0.053199219957623944 4.0 6.0 3.1 2.6 3.0 1.6 4.00 0.667 1.75 0.00 1.32 1.99 0.367 0.409 0.0776 0.640 178 44.0 4.47e+03 0.0968 66.8 1.99 0.465 0.374 0.387 0.612 262 78.0 1.04e+04 0.387 102
4.332651217853671 12 6.17168893896901 16.300496906643232 7.0 0.04141091273677145 5.0 6.0 3.0 2.2 3.0 1.5 4.00 0.667 1.52 0.00 1.23 28.1 2.66 64.3 0.199 8.02 112 18.8 1.33e+03 1.74 36.5 28.1 3.18 62.5 0.566 7.90 262 51.4 8.22e+03 3.74 90.6
5.332651217853671 17 6.801033753190838 16.782827022296562 9.0 0.045871437011223086 6.0 6.0 3.4 2.9 4.0 1.7 4.00 0.647 1.49 0.00 1.22 52.1 5.46 192 0.148 13.9 42.4 13.1 293 5.72 17.1 52.1 7.54 221 0.560 14.9 262 38.9 5.15e+03 6.14 71.8
6.332651217853671 20 7.8643407187582355 18.266779026495175 12.0 0.04012618726535795 7.0 6.0 3.3 2.7 3.0 1.7 5.00 0.850 1.82 0.00 1.35 150 17.8 1.69e+03 0.329 41.1 52.1 11.0 436 0.421 20.9 150 25.5 1.80e+03 1.72 42.4 262 39.2 6.12e+03 0.973 78.2
7.332651217853671 24 7.938861447913723 19.616639935520055 14.0 0.04809901278271314 6.0 7.0 3.6 2.9 3.5 1.7 5.00 0.792 1.82 0.00 1.35 150 24.3 1.94e+03 0.473 44.1 54.6 9.49 250 1.33 15.8 230 44.6 4.26e+03 5.95 65.2 262 34.6 4.97e+03 1.92 70.5
8.332651217853671 28 8.837324399988914 21.081843166269557 15.0 0.042834810589006594 7.0 7.0 3.7 3.0 4.0 1.7 5.00 0.821 1.78 0.00 1.33 338 39.6 5.67e+03 2.13 75.3 54.6 7.34 178 0.566 13.3 345 78.3 1.20e+04 18.1 109 262 31.4 4.65e+03 0.818 68.2
9.332651217853671 33 9.41886667780069 22.505533941611745 18.0 0.044364652415086976 7.0 7.0 4.1 3.4 4.0 1.8 5.00 0.818 1.65 0.00 1.29 338 51.4 7.73e+03 8.53 87.9 54.6 6.30 181 0.219 13.5 536 120 2.40e+04 25.7 155 262 27.1 4.19e+03 0.385 64.7
10.332651217853671 36 9.625899614909217 23.38188679337388 19.0 0.048397802634640344 7.0 7.0 4.6 3.1 5.0 1.8 5.00 0.944 1.83 0.00 1.35 338 61.8 8.86e+03 16.9 94.1 54.6 5.24 140 0.0501 11.8 827 182 4.86e+04 85.8 221 262 24.3 3.81e+03 0.0938 61.7
11.332651217853671 38 9.655141263713421 23.686754131101917 22.0 0.051086569447675916 7.0 8.0 4.9 3.3 5.0 1.8 5.00 0.921 1.70 0.00 1.30 338 65.2 8.61e+03 20.1 92.8 54.6 5.21 145 0.210 12.0 1.32e+03 239 1.08e+05 107 328 262 22.5 3.52e+03 0.314 59.3
12.332651217853671 38 9.655141263713421 23.686754131101917 22.0 0.051086569447675916 7.0 8.0 4.9 3.3 5.0 1.8 5.00 0.974 2.03 0.00 1.42 338 65.2 8.61e+03 20.1 92.8 54.6 5.47 130 1.68 11.4 1.49e+03 312 2.18e+05 107 467 262 23.2 3.40e+03 2.33 58.3
13.332651217853671 39 9.523090997507092 23.972951377684005 23.0 0.052430952854193705 7.0 8.0 4.9 3.4 5.0 1.9 5.00 0.949 2.00 0.00 1.41 338 68.6 8.83e+03 20.6 93.9 54.6 6.03 126 1.88 11.2 1.81e+03 340 2.66e+05 117 516 262 23.9 3.31e+03 2.99 57.5
14.332651217853671 39 9.523090997507092 23.972951377684005 22.0 0.052430952854193705 7.0 8.0 4.9 3.4 5.0 1.9 5.00 1.00 2.00 0.00 1.41 338 68.6 8.83e+03 20.6 93.9 54.6 5.56 132 1.43 11.5 2.51e+03 390 3.93e+05 132 627 262 23.2 3.37e+03 2.27 58.0
15.332651217853671 40 9.40293122955799 24.15911656783773 22.0 0.05377533626071149 7.0 8.0 5.1 3.3 5.0 1.8 5.00 0.950 1.95 0.00 1.40 338 70.8 8.80e+03 21.3 93.8 54.6 5.57 132 1.49 11.5 2.68e+03 419 5.10e+05 140 714 262 22.8 3.33e+03 1.93 57.7
16.332651217853673 40 9.40293122955799 24.15911656783773 22.0 0.05377533626071149 7.0 8.0 5.1 3.3 5.0 1.8 5.00 0.975 1.92 0.00 1.39 338 70.8 8.80e+03 21.3 93.8 54.6 5.55 123 1.51 11.1 2.63e+03 421 4.92e+05 143 702 262 22.7 3.23e+03 2.54 56.9
17.332651217853673 41 9.293753481945789 24.444279808938408 23.0 0.055119719667229276 7.0 8.0 5.1 3.4 5.0 1.8 5.00 0.951 1.90 0.00 1.38 338 74.2 9.06e+03 22.0 95.2 54.6 5.55 121 1.73 11.0 2.55e+03 417 4.75e+05 153 690 262 22.4 3.16e+03 2.42 56.2
18.332651217853673 41 9.293753481945789 24.444279808938408 22.0 0.055119719667229276 7.0 8.0 5.1 3.4 5.0 1.8 5.00 1.00 1.90 0.00 1.38 338 74.2 9.06e+03 22.0 95.2 54.6 5.30 123 1.36 11.1 2.87e+03 446 5.44e+05 153 738 262 22.1 3.19e+03 2.09 56.4
19.332651217853673 41 9.293753481945789 24.444279808938408 22.0 0.055119719667229276 7.0 8.0 5.1 3.4 5.0 1.8 5.00 0.976 1.87 0.00 1.37 338 74.2 9.06e+03 22.0 95.2 54.6 5.48 122 1.53 11.0 2.67e+03 445 5.05e+05 153 711 262 22.3 3.17e+03 2.23 56.3
20.332651217853673 41 9.293753481945789 24.444279808938408 22.0 0.055119719667229276 7.0 8.0 5.1 3.4 5.0 1.8 5.00 0.976 1.87 0.00 1.37 338 74.2 9.06e+03 22.0 95.2 54.6 5.47 115 1.65 10.7 2.83e+03 458 5.43e+05 153 737 262 22.3 3.10e+03 2.31 55.7
21.332651217853673 41 9.293753481945789 24.444279808938408 22.0 0.055119719667229276 7.0 8.0 5.1 3.4 5.0 1.8 5.00 0.976 1.87 0.00 1.37 338 74.2 9.06e+03 22.0 95.2 54.6 5.50 117 1.60 10.8 2.83e+03 463 5.53e+05 153 744 262 22.3 3.11e+03 2.31 55.8
22.332651217853673 41 9.293753481945789 24.444279808938408 22.0 0.055119719667229276 7.0 8.0 5.1 3.4 5.0 1.8 5.00 0.976 1.87 0.00 1.37 338 74.2 9.06e+03 22.0 95.2 54.6 5.42 117 1.51 10.8 3.04e+03 474 5.86e+05 153 765 262 22.1 3.12e+03 2.22 55.9
