#####################################################################
# Alchemist log file - simulation started at: 2025-03-07T10:42+0000 #
#####################################################################
#
# seed = 295.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.9036256086597527 2 9.633969792074435 12.47305921621096 1.0 0.5523553442500622 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00134 0.00134 0.00 0.00134 0.00 NaN NaN NaN NaN NaN 0.00134 0.00134 0.00 0.00134 0.00 262 262 0.00 262 0.00
1.9036256086597527 3 10.701504198097117 10.276204229220655 2.0 0.09275074922545463 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.114 0.0389 0.00422 0.00134 0.0650 0.00 0.00 0.00 0.00 0.00 0.115 0.115 5.94e-07 0.115 0.000771 262 175 2.29e+04 262 151
2.9036256086597527 6 11.175351076589111 9.475586894118512 3.0 0.04774910440218668 4.0 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 2.27 0.398 0.843 0.00134 0.918 133 65.9 5.79e+03 65.5 76.1 2.27 0.436 0.810 0.115 0.900 262 131 1.37e+04 132 117
3.023537389697067 9 9.446155310132754 11.727179769504168 4.0 0.03478247909728209 5.0 3.0 2.0 1.0 2.0 1.0 2.00 0.444 0.528 0.00 0.726 22.5 2.89 54.9 0.00134 7.41 177 43.9 4.44e+03 0.0101 66.6 22.5 3.15 53.8 0.115 7.34 262 77.9 1.04e+04 0.0202 102
4.008444043530694 13 9.665025215420952 14.025139235739342 7.0 0.030524441999001086 6.0 4.0 2.3 1.6 2.0 1.3 3.00 0.615 0.923 0.00 0.961 22.5 3.83 69.4 0.114 8.33 65.5 20.1 651 0.000545 25.5 24.8 6.00 98.6 0.776 9.93 262 52.2 7.13e+03 0.00109 84.4
5.008444043530694 16 9.740305841074079 14.833992309192812 9.0 0.03756854399877057 6.0 5.0 2.8 2.3 2.5 1.5 3.00 0.750 1.00 0.00 1.00 128 10.7 1.01e+03 0.288 31.8 65.5 10.4 435 0.000342 20.8 150 22.0 2.17e+03 1.15 46.6 262 42.3 6.74e+03 0.00120 82.1
6.008444043530694 19 9.891627547668602 16.348847089439612 11.0 0.03762204936660667 7.0 6.0 3.2 2.6 3.0 1.6 4.00 0.789 1.51 0.00 1.23 303 25.4 5.38e+03 0.776 73.3 69.9 10.7 391 0.258 19.8 303 43.8 6.93e+03 1.96 83.3 262 40.0 6.14e+03 0.495 78.3
7.008444043530694 21 9.858677000033563 17.781438104889844 11.0 0.04149232268443911 7.0 6.0 3.3 2.0 3.0 1.4 5.00 0.905 1.99 0.00 1.41 316 47.3 9.97e+03 1.06 99.9 54.6 7.95 264 0.0156 16.3 474 123 3.02e+04 6.40 174 262 35.0 6.02e+03 0.0208 77.6
8.008444043530695 24 10.190356601849844 18.590305879705635 14.0 0.04468153140924619 7.0 6.0 3.7 1.7 4.0 1.3 5.00 0.875 1.68 0.00 1.30 316 42.0 8.88e+03 1.96 94.2 60.2 10.0 393 0.0109 19.8 784 207 9.57e+04 7.51 309 262 33.8 5.24e+03 0.102 72.4
