#####################################################################
# Alchemist log file - simulation started at: 2025-03-06T15:52+0000 #
#####################################################################
#
# seed = 413.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.9261237667690689 2 7.506466892655818 10.179701537496122 1.0 1.1158429468081186 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00134 0.00134 0.00 0.00134 0.00 NaN NaN NaN NaN NaN 0.00134 0.00134 0.00 0.00134 0.00 262 262 0.00 262 0.00
1.926123766769069 3 8.445171098021715 8.456606559834656 2.0 0.10562925355190224 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00134 0.00128 1.02e-08 0.00134 0.000101 0.00 0.00 0.00 0.00 0.00 0.00250 0.00205 5.94e-07 0.00250 0.000771 262 175 2.29e+04 262 151
2.926123766769069 6 7.84959534751938 8.018254531186608 3.0 0.036836178001665894 4.0 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.00134 0.000644 4.85e-07 0.000594 0.000696 282 103 1.80e+04 65.5 134 0.00250 0.00103 1.49e-06 0.000594 0.00122 282 156 1.75e+04 197 132
3.005858222019184 8 7.1084806035141765 8.145509890582817 4.0 0.04911490400222119 5.0 4.0 2.3 1.1 2.0 1.0 2.00 0.750 0.786 0.500 0.886 0.0516 0.00693 0.000326 0.000594 0.0180 86.9 29.1 2.01e+03 0.413 44.8 0.0516 0.00722 0.000322 0.000608 0.0179 262 98.3 1.40e+04 43.9 118
4.005858222019183 9 7.790928635270733 9.401364264762186 4.0 0.03685084592103674 5.0 4.0 2.2 1.2 2.0 1.1 3.00 0.778 1.19 0.00 1.09 2.30 0.271 0.580 0.00116 0.761 375 47.0 1.76e+04 0.00338 132 2.30 0.286 0.571 0.0516 0.756 375 71.1 2.05e+04 0.00627 143
5.005858222019183 11 9.184287358738718 10.946988748699981 5.0 0.030106052400672614 6.0 4.0 2.2 1.4 2.0 1.2 4.00 0.727 1.42 0.00 1.19 20.0 2.04 36.0 0.00134 6.00 96.9 20.3 1.63e+03 1.11 40.4 20.0 2.48 35.0 0.00347 5.92 262 51.4 8.67e+03 2.22 93.1
6.005858222019183 13 10.63337635501007 12.839449569231862 6.0 0.026128706043204452 7.0 4.0 2.2 1.3 2.0 1.1 4.00 0.769 1.36 0.00 1.17 21.6 3.44 59.8 0.00347 7.74 67.0 17.1 902 0.0383 30.0 22.3 5.34 83.7 0.0516 9.15 262 51.4 8.09e+03 0.102 89.9
7.005858222019183 16 11.851867082263418 14.697610627725874 8.0 0.02385197113270301 8.0 5.0 2.5 1.6 2.0 1.3 4.00 0.750 1.27 0.00 1.13 21.6 3.60 52.6 0.0685 7.25 68.4 13.7 560 0.00555 23.7 41.6 9.04 170 0.457 13.0 262 46.2 7.00e+03 0.0162 83.7
8.005858222019183 19 12.924731403376043 16.498327712325704 9.0 0.021876449743348025 9.0 5.0 2.8 1.9 3.0 1.4 4.00 0.842 1.36 0.00 1.17 50.5 5.82 162 0.267 12.7 69.7 11.6 403 0.0132 20.1 50.5 12.3 323 1.13 18.0 262 42.9 6.25e+03 0.0211 79.0
