#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:11+0000 #
#####################################################################
#
# seed = 278.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.10443000670104707 2 11.585035727892897 11.9333033236673 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.104430006701047 3 9.618889751384097 10.445953212025731 2.0 2.0 2.0 0.24 0.15 0.017 0.15 0.13 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0777 0.0277 0.00188 0.00268 0.0433 0.00 0.00 0.00 0.00 0.00 0.0804 0.0795 2.40e-06 0.0804 0.00155 274 183 2.51e+04 274 158
2.104430006701047 6 10.264690469625142 11.32588028348242 3.0 3.0 3.0 0.49 0.17 0.033 0.081 0.18 4.0 2.0 1.2 2.0 1.1 2.00 0.667 1.07 0.00 1.03 1.49 0.264 0.360 0.00690 0.600 142 69.7 6.49e+03 68.5 80.5 1.49 0.289 0.345 0.0791 0.588 274 138 1.50e+04 139 123
3.104430006701047 9 10.848259215469273 11.45406367892634 5.0 5.0 5.0 0.73 0.18 0.052 0.11 0.23 4.0 2.2 0.94 2.0 0.97 4.00 0.667 1.75 0.00 1.32 10.4 1.33 11.7 0.00271 3.43 189 46.5 5.02e+03 0.0762 70.8 10.4 1.67 11.2 0.0112 3.35 274 81.9 1.15e+04 0.305 107
4.1044300067010475 12 10.838286614283492 13.30621930427212 6.0 6.0 6.0 0.98 0.19 0.073 0.10 0.27 4.0 2.3 1.2 2.0 1.1 4.00 0.667 1.52 0.00 1.23 44.4 4.76 165 0.0444 12.8 72.1 19.9 1.12e+03 0.263 33.4 44.4 5.88 165 0.405 12.8 274 59.1 9.62e+03 0.900 98.1
5.1044300067010475 15 10.180977793279855 14.348188539080946 6.0 6.0 6.0 1.2 0.20 0.094 0.081 0.31 5.0 3.1 1.9 3.0 1.4 4.00 0.733 1.64 0.00 1.28 44.4 5.52 154 0.0777 12.4 54.4 15.7 575 0.790 24.0 54.8 10.8 299 0.406 17.3 274 54.2 8.31e+03 1.54 91.2
6.1044300067010475 17 9.604855582870869 15.517155875017766 7.0 7.0 7.0 1.4 0.20 0.11 0.081 0.33 5.0 2.9 1.9 3.0 1.4 5.00 0.882 2.24 0.00 1.50 272 20.9 4.33e+03 0.404 65.8 54.8 12.1 349 0.116 18.7 272 29.8 4.45e+03 1.00 66.7 274 50.4 7.68e+03 0.197 87.6
7.1044300067010475 17 9.604855582870869 15.517155875017766 7.0 7.0 7.0 1.4 0.20 0.11 0.081 0.33 5.0 2.9 1.9 3.0 1.4 5.00 1.12 2.24 1.00 1.50 272 20.9 4.33e+03 0.404 65.8 45.5 3.22 129 0.00145 11.3 319 80.8 1.30e+04 23.7 114 274 30.2 6.98e+03 0.00232 83.5
8.104430006701048 19 9.870674716394683 15.723035792983781 7.0 7.0 7.0 1.6 0.20 0.12 0.088 0.35 6.0 3.6 2.7 4.0 1.6 5.00 0.842 1.70 0.00 1.30 272 21.3 3.91e+03 0.404 62.5 43.5 6.09 187 0.000802 13.7 402 100 2.04e+04 23.7 143 274 30.7 4.96e+03 0.00196 70.4
