#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:11+0000 #
#####################################################################
#
# seed = 168.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.9485086839979704 2 10.439064104912152 7.538857437737974 1.0 1.0 1.0 0.46 0.46 0.0 0.46 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.0079328587349554 2 10.439064104912152 7.538857437737974 1.0 1.0 1.0 0.46 0.46 0.0 0.46 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00135 3.56e-06 0.00135 0.00189 0.00 0.00 0.00 0.00 0.00 0.00268 0.00135 3.56e-06 0.00135 0.00189 274 137 3.76e+04 137 194
2.0079328587349554 4 10.193226119299263 7.361854487549546 3.0 3.0 3.0 0.93 0.36 0.24 0.11 0.49 2.0 1.5 0.33 1.5 0.58 1.00 0.500 0.333 0.500 0.577 0.00268 0.00135 2.38e-06 0.00135 0.00154 137 137 0.00 137 0.00 0.00269 0.00135 2.40e-06 0.00135 0.00155 274 206 6.27e+03 206 79.2
3.0079328587349554 6 9.985524414653888 8.628684581643888 4.0 4.0 4.0 1.4 0.35 0.34 0.069 0.58 3.0 2.0 0.80 2.0 0.89 2.00 0.833 0.967 0.500 0.983 1.30 0.228 0.275 0.00268 0.525 3.12e+04 7.79e+03 2.43e+08 0.00845 1.56e+04 1.30 0.249 0.265 0.0654 0.514 3.12e+04 5.29e+03 1.61e+08 137 1.27e+04
4.007932858734955 9 9.06022762266046 9.993377528256154 5.0 5.0 5.0 2.1 0.34 0.50 0.082 0.71 3.0 2.0 1.0 2.0 1.0 3.00 0.556 1.03 0.00 1.01 2.69 0.472 0.870 0.00268 0.933 190 46.7 5.08e+03 0.00889 71.3 2.69 0.768 0.922 0.194 0.960 274 82.1 1.16e+04 0.0169 108
5.007932858734955 13 9.34857636788227 11.958103595505985 6.0 6.0 6.0 3.0 0.35 0.71 0.081 0.84 5.0 2.5 1.6 2.0 1.3 3.00 0.615 0.923 0.00 0.961 34.6 3.35 90.3 0.0429 9.50 68.5 17.1 782 0.000905 28.0 34.6 3.79 88.5 0.194 9.41 274 52.0 8.36e+03 0.00157 91.4
6.007932858734955 16 10.747869710898534 13.89794789987781 7.0 7.0 7.0 3.7 0.35 0.87 0.070 0.93 5.0 2.5 1.6 2.0 1.3 5.00 0.875 1.98 0.00 1.41 34.6 5.08 110 0.129 10.5 51.4 13.4 502 0.000785 22.4 37.3 8.23 162 4.14 12.7 274 48.7 7.53e+03 0.000807 86.7
7.007932858734955 17 10.071451637779232 13.8036751605439 7.0 7.0 7.0 3.9 0.35 0.92 0.074 0.96 5.0 2.5 1.6 2.0 1.3 5.00 0.941 1.93 0.00 1.39 34.6 4.78 105 0.0641 10.2 81.9 9.90 722 8.53e-06 26.9 79.5 20.9 827 4.60 28.8 274 34.4 7.06e+03 3.41e-05 84.0
8.007932858734955 20 9.272822666570269 14.065617925790942 7.0 7.0 7.0 4.6 0.35 1.1 0.088 1.0 5.0 2.5 1.6 2.0 1.3 5.00 0.800 1.64 0.00 1.28 34.6 4.29 90.2 0.0535 9.50 101 6.75 538 0.0557 23.2 72.3 17.7 755 0.839 27.5 274 26.2 5.45e+03 0.104 73.8
