#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:11+0000 #
#####################################################################
#
# seed = 198.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.3320659747319099 2 10.680870364188657 12.405496943911924 1.0 1.0 1.0 0.31 0.31 0.0 0.31 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.33206597473191 3 8.859540326505146 11.11812192397266 2.0 2.0 2.0 0.46 0.27 0.072 0.27 0.27 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.200 0.0684 0.0130 0.00268 0.114 0.00 0.00 0.00 0.00 0.00 0.202 0.202 2.40e-06 0.202 0.00155 274 183 2.51e+04 274 158
2.33206597473191 6 8.53226936989121 10.487287542701312 3.0 3.0 3.0 0.92 0.26 0.14 0.075 0.37 4.0 2.7 1.1 3.0 1.0 2.00 0.667 1.07 0.00 1.03 0.200 0.0348 0.00654 0.00268 0.0809 139 69.0 6.35e+03 68.5 79.7 0.203 0.101 0.0121 0.101 0.110 274 137 1.50e+04 138 123
3.33206597473191 8 9.443099531535912 11.660605514819313 4.0 4.0 4.0 1.2 0.26 0.18 0.10 0.43 4.0 2.5 1.7 3.0 1.3 4.00 0.750 1.93 0.00 1.39 0.200 0.0598 0.00669 0.00680 0.0818 185 39.5 5.28e+03 0.173 72.7 0.219 0.0872 0.00913 0.0587 0.0955 274 80.3 1.30e+04 0.260 114
4.3320659747319095 11 9.378700452774824 11.986782399974958 4.0 4.0 4.0 1.7 0.27 0.25 0.092 0.50 5.0 2.7 2.0 3.0 1.4 4.00 0.636 1.45 0.00 1.21 6.86 0.668 4.23 0.00516 2.06 103 21.9 1.81e+03 1.61 42.6 6.86 0.735 4.16 0.107 2.04 274 54.7 9.50e+03 3.01 97.5
5.3320659747319095 15 10.672416868534441 14.20371203698704 5.0 5.0 5.0 2.3 0.28 0.34 0.10 0.59 6.0 2.9 1.9 3.0 1.4 4.00 0.667 1.38 0.00 1.18 84.1 6.73 464 0.107 21.5 107 15.7 966 0.0712 31.1 84.1 7.70 457 0.155 21.4 274 42.6 6.46e+03 0.190 80.3
6.3320659747319095 18 10.466989116723072 15.802039511821151 6.0 6.0 6.0 2.7 0.28 0.41 0.079 0.64 6.0 3.2 1.8 3.0 1.4 4.00 0.778 1.71 0.00 1.31 108 14.7 979 0.177 31.3 79.4 12.9 602 0.430 24.5 108 21.1 1.24e+03 2.59 35.3 274 38.8 6.41e+03 0.645 80.1
7.3320659747319095 22 10.74209595567712 17.19540645549072 7.0 7.0 7.0 3.4 0.29 0.51 0.097 0.71 7.0 3.6 2.5 3.0 1.6 4.00 0.818 1.68 0.00 1.30 122 20.8 1.42e+03 0.703 37.7 53.5 8.80 258 0.254 16.1 192 43.0 3.42e+03 5.17 58.4 274 35.3 5.80e+03 0.275 76.2
8.33206597473191 26 10.970603685491424 18.68007533957404 7.0 7.0 7.0 4.0 0.30 0.60 0.10 0.78 7.0 4.1 3.1 3.5 1.8 4.00 0.808 1.52 0.00 1.23 305 41.8 6.72e+03 4.65 82.0 53.3 7.78 187 0.130 13.7 315 77.8 1.22e+04 15.8 110 274 31.1 4.76e+03 0.245 69.0
