#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:11+0000 #
#####################################################################
#
# seed = 175.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.44702485323793373 2 10.829222039190693 12.35847213460758 1.0 1.0 1.0 0.26 0.26 0.0 0.26 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.4470248532379337 3 11.658442550065947 12.819457418253153 1.0 1.0 1.0 0.38 0.29 0.018 0.29 0.14 2.0 2.0 0.0 2.0 0.0 1.00 0.667 0.333 1.00 0.577 0.182 0.0624 0.0107 0.00268 0.103 0.00 0.00 0.00 0.00 0.00 0.185 0.184 2.40e-06 0.185 0.00155 274 183 2.51e+04 274 158
2.4470248532379335 6 11.797297876274733 12.657562308538337 3.0 3.0 3.0 0.77 0.29 0.090 0.16 0.30 3.0 2.0 1.2 2.0 1.1 2.00 0.667 1.07 0.00 1.03 6.41 1.11 6.75 0.0364 2.60 139 69.1 6.36e+03 68.5 79.7 6.41 1.20 6.55 0.217 2.56 274 137 1.50e+04 138 123
3.4470248532379335 11 12.15104446268346 13.094860906587206 5.0 5.0 5.0 1.4 0.29 0.20 0.074 0.44 4.0 2.4 1.3 2.0 1.1 3.00 0.455 0.873 0.00 0.934 20.4 2.85 38.1 0.0686 6.17 185 36.8 3.41e+03 12.5 58.4 20.4 4.04 37.8 0.825 6.15 274 66.6 8.56e+03 25.0 92.5
4.4470248532379335 15 11.772028713910641 15.362993262557291 6.0 6.0 6.0 1.9 0.29 0.28 0.064 0.53 5.0 3.1 1.8 3.0 1.3 3.00 0.667 0.952 0.00 0.976 155 14.0 1.56e+03 0.825 39.6 67.8 14.7 594 0.00382 24.4 155 16.8 1.54e+03 2.36 39.2 274 44.1 7.10e+03 0.00765 84.2
5.4470248532379335 22 10.958551520904159 17.513246304643197 6.0 6.0 6.0 2.8 0.30 0.43 0.068 0.65 7.0 4.1 3.8 4.0 1.9 3.00 0.636 1.00 0.00 1.00 176 28.2 2.74e+03 1.82 52.3 47.2 9.43 222 0.0288 14.9 176 40.3 3.53e+03 3.67 59.4 274 33.2 4.97e+03 0.0432 70.5
6.4470248532379335 26 10.374563239570104 18.467668437341192 7.0 7.0 7.0 3.3 0.31 0.51 0.080 0.71 8.0 4.4 4.6 5.0 2.1 4.00 0.808 1.44 0.00 1.20 377 39.4 7.09e+03 2.25 84.2 50.0 7.59 152 1.81 12.3 377 73.0 1.32e+04 12.2 115 274 30.7 4.58e+03 3.43 67.7
7.4470248532379335 30 10.481953403311325 19.70574216722368 8.0 8.0 8.0 3.8 0.31 0.59 0.077 0.77 8.0 4.2 4.8 4.5 2.2 4.00 0.833 1.32 0.00 1.15 659 59.9 1.91e+04 2.93 138 40.5 6.86 113 1.10 10.6 659 131 3.65e+04 18.6 191 274 28.4 4.10e+03 1.73 64.1
8.447024853237934 35 10.364026529440274 20.924817449021 9.0 9.0 9.0 4.5 0.32 0.70 0.085 0.83 8.0 4.7 5.4 5.0 2.3 4.00 0.857 1.18 1.00 1.09 659 70.1 2.05e+04 4.07 143 40.8 5.83 102 0.414 10.1 1.04e+03 176 7.29e+04 22.5 270 274 24.7 3.64e+03 0.953 60.3
9.447024853237934 38 10.277034359245247 22.00074309399038 9.0 9.0 9.0 4.9 0.32 0.76 0.086 0.87 8.0 4.7 5.2 5.0 2.3 4.00 0.895 1.18 1.00 1.09 659 103 3.38e+04 11.6 184 40.9 5.40 103 0.288 10.2 1.19e+03 263 1.43e+05 35.8 378 274 23.4 3.49e+03 0.814 59.1
10.447024853237934 39 10.322164427249145 22.135038527569197 9.0 9.0 9.0 5.0 0.32 0.78 0.088 0.88 9.0 4.9 5.6 5.0 2.4 4.00 0.974 1.39 1.00 1.18 659 106 3.31e+04 16.8 182 40.8 5.35 101 0.457 10.1 2.23e+03 350 2.90e+05 56.0 538 274 22.8 3.40e+03 1.41 58.3
11.447024853237934 40 10.141222993780724 22.431105340352836 9.0 9.0 9.0 5.1 0.32 0.80 0.090 0.90 9.0 4.9 5.4 5.0 2.3 4.00 0.950 1.33 1.00 1.15 659 110 3.29e+04 18.6 181 40.2 5.18 105 1.01 10.2 2.52e+03 427 4.46e+05 94.6 668 274 22.5 3.36e+03 1.73 57.9
12.447024853237934 40 10.141222993780724 22.431105340352836 9.0 9.0 9.0 5.1 0.32 0.80 0.090 0.90 9.0 4.9 5.4 5.0 2.3 4.00 1.00 1.44 1.00 1.20 659 110 3.29e+04 18.6 181 40.3 4.71 99.0 0.581 9.95 2.68e+03 541 7.09e+05 110 842 274 22.1 3.35e+03 1.12 57.8
13.447024853237934 40 10.141222993780724 22.431105340352836 9.0 9.0 9.0 5.1 0.32 0.80 0.090 0.90 9.0 4.9 5.4 5.0 2.3 4.00 0.975 1.36 1.00 1.17 659 110 3.29e+04 18.6 181 39.1 5.20 99.0 1.33 9.95 3.58e+03 640 1.05e+06 134 1.02e+03 274 22.6 3.28e+03 2.06 57.2
14.447024853237934 40 10.141222993780724 22.431105340352836 9.0 9.0 9.0 5.1 0.32 0.80 0.090 0.90 9.0 4.9 5.4 5.0 2.3 4.00 0.975 1.36 1.00 1.17 659 110 3.29e+04 18.6 181 38.3 5.05 90.1 1.33 9.49 4.64e+03 709 1.48e+06 134 1.22e+03 274 22.5 3.19e+03 2.19 56.5
15.447024853237934 42 10.238415033077851 22.778096137444965 9.0 9.0 9.0 5.4 0.33 0.84 0.091 0.92 9.0 5.0 5.5 5.0 2.3 4.00 0.929 1.34 0.500 1.16 659 117 3.24e+04 20.4 180 39.1 5.04 92.0 1.11 9.59 4.89e+03 726 1.72e+06 151 1.31e+03 274 21.8 3.13e+03 1.85 55.9
16.447024853237934 43 10.327051372799108 23.10444103493909 9.0 9.0 9.0 5.5 0.33 0.86 0.094 0.93 9.0 5.0 5.7 5.0 2.4 4.00 0.977 1.36 1.00 1.16 659 125 3.48e+04 20.4 187 39.5 4.63 91.2 1.00 9.55 4.74e+03 736 1.61e+06 158 1.27e+03 274 21.2 3.10e+03 1.52 55.7
17.447024853237934 44 10.474909456216567 23.5103585144922 9.0 9.0 9.0 5.6 0.33 0.89 0.096 0.94 9.0 4.9 5.8 5.0 2.4 4.00 0.955 1.30 1.00 1.14 659 125 3.40e+04 20.5 184 39.5 4.81 87.5 1.18 9.35 4.67e+03 728 1.55e+06 151 1.24e+03 274 21.1 3.02e+03 1.77 54.9
18.447024853237934 44 10.474909456216567 23.5103585144922 9.0 9.0 9.0 5.6 0.33 0.89 0.096 0.94 9.0 4.9 5.8 5.0 2.4 4.00 0.977 1.28 1.00 1.13 659 125 3.40e+04 20.5 184 39.5 4.75 83.9 1.08 9.16 4.64e+03 741 1.57e+06 151 1.25e+03 274 21.0 3.00e+03 2.19 54.8
19.447024853237934 44 10.474909456216567 23.5103585144922 9.0 9.0 9.0 5.6 0.33 0.89 0.096 0.94 9.0 4.9 5.8 5.0 2.4 4.00 0.977 1.28 1.00 1.13 659 125 3.40e+04 20.5 184 39.4 4.73 82.7 1.15 9.10 5.13e+03 781 1.86e+06 151 1.36e+03 274 20.9 2.99e+03 2.15 54.7
20.447024853237934 44 10.474909456216567 23.5103585144922 9.0 9.0 9.0 5.6 0.33 0.89 0.096 0.94 9.0 4.9 5.8 5.0 2.4 4.00 0.977 1.28 1.00 1.13 659 125 3.40e+04 20.5 184 39.5 4.78 83.8 1.15 9.15 5.38e+03 807 2.06e+06 151 1.44e+03 274 21.0 3.01e+03 2.04 54.9
