#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:11+0000 #
#####################################################################
#
# seed = 163.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1812219991631181 2 8.68742029815086 7.872293599602234 1.0 1.0 1.0 0.18 0.18 0.0 0.18 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.181221999163118 3 10.596227752232773 9.364542686920393 2.0 2.0 2.0 0.27 0.17 0.021 0.17 0.14 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00268 0.00180 2.36e-06 0.00268 0.00153 0.00 0.00 0.00 0.00 0.00 0.00270 0.00181 2.40e-06 0.00270 0.00155 274 183 2.51e+04 274 158
2.1812219991631183 6 10.084378685992881 9.864783762896524 4.0 4.0 4.0 0.54 0.17 0.044 0.078 0.21 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.794 0.136 0.104 0.00268 0.322 1.61e+04 4.05e+03 6.42e+07 68.5 8.01e+03 0.794 0.142 0.102 0.0184 0.320 1.61e+04 2.79e+03 4.23e+07 206 6.51e+03
3.1812219991631183 9 10.38475582458099 10.811618975179844 5.0 5.0 5.0 0.81 0.18 0.067 0.069 0.26 4.0 2.2 1.2 2.0 1.1 3.00 0.556 1.03 0.00 1.01 9.94 1.22 10.7 0.00268 3.28 212 49.3 6.00e+03 0.124 77.4 9.94 1.40 10.4 0.267 3.22 274 84.4 1.22e+04 0.247 110
4.181221999163118 13 10.658355618802542 12.644566877238232 6.0 6.0 6.0 1.2 0.19 0.10 0.089 0.32 5.0 2.2 1.8 2.0 1.3 3.00 0.615 0.923 0.00 0.961 13.9 2.04 20.0 0.0170 4.48 68.5 17.1 693 0.0124 26.3 13.9 2.96 24.7 0.267 4.97 274 51.4 8.12e+03 0.0178 90.1
5.181221999163118 16 10.497686469437067 14.626768918012516 7.0 7.0 7.0 1.4 0.19 0.12 0.075 0.35 5.0 2.1 1.6 2.0 1.3 3.00 0.750 1.13 0.00 1.06 55.9 6.05 198 0.180 14.1 51.4 13.7 452 0.0358 21.3 55.9 9.01 208 2.09 14.4 274 48.7 7.45e+03 0.953 86.3
6.181221999163118 20 9.610893576566507 15.883187103813569 8.0 8.0 8.0 1.8 0.20 0.16 0.066 0.40 5.0 2.5 1.7 2.5 1.3 3.00 0.750 1.04 0.00 1.02 317 21.4 5.01e+03 0.346 70.8 51.4 10.8 362 2.21 19.0 317 28.1 5.06e+03 7.25 71.1 274 40.4 6.26e+03 2.55 79.1
7.181221999163118 25 10.027225239835829 17.637205838879105 8.0 8.0 8.0 2.2 0.20 0.20 0.073 0.45 6.0 3.0 2.5 3.0 1.6 3.00 0.760 1.11 0.00 1.05 565 52.7 1.79e+04 0.794 134 51.4 8.21 237 0.429 15.4 565 75.3 2.13e+04 11.8 146 274 33.4 5.16e+03 0.842 71.8
8.181221999163117 30 10.833360789198673 19.410172731786975 9.0 9.0 9.0 2.7 0.21 0.24 0.069 0.49 6.0 3.0 2.6 3.0 1.6 3.00 0.800 1.13 0.00 1.06 565 87.3 2.94e+04 1.13 171 51.4 7.05 191 0.323 13.8 882 151 5.84e+04 13.5 242 274 29.0 4.43e+03 0.910 66.5
