#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:12+0000 #
#####################################################################
#
# seed = 423.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.8927211577390248 2 12.49354580052525 9.820474679549424 1.0 1.0 1.0 1.1 1.1 0.0 1.1 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.8927211577390248 3 11.410899101593488 8.232729353809251 2.0 2.0 2.0 1.7 0.89 1.2 0.89 1.1 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00268 0.00217 7.96e-07 0.00268 0.000892 0.00 0.00 0.00 0.00 0.00 0.00382 0.00292 2.40e-06 0.00382 0.00155 274 183 2.51e+04 274 158
2.014240174812803 5 13.039576311880001 7.048108668573482 4.0 4.0 4.0 2.8 0.78 1.8 0.13 1.3 2.0 1.6 0.30 2.0 0.55 1.00 0.200 0.200 0.00 0.447 0.00268 0.000853 1.26e-06 0.000435 0.00112 461 149 4.72e+04 68.5 217 0.00382 0.00108 2.55e-06 0.000435 0.00160 461 174 3.85e+04 137 196
3.014240174812803 9 13.406636278921992 10.957894716030498 5.0 5.0 5.0 5.0 0.72 3.0 0.072 1.7 3.0 2.2 0.69 2.0 0.83 2.00 0.444 0.528 0.00 0.726 0.238 0.0649 0.0107 0.00114 0.104 610 187 7.00e+04 90.5 265 0.238 0.0650 0.0107 0.00157 0.103 610 207 6.06e+04 90.5 246
4.014240174812803 10 12.630408415638682 11.666290035598315 5.0 5.0 5.0 5.6 0.72 3.3 0.064 1.8 4.0 2.2 1.1 2.0 1.0 3.00 0.900 0.989 1.00 0.994 4.05 0.466 1.60 0.0158 1.26 102 22.8 2.02e+03 0.00500 45.0 4.29 1.31 4.00 0.105 2.00 274 68.5 1.24e+04 0.453 111
5.008962688082828 12 11.562975062423375 12.795229635673936 5.0 5.0 5.0 6.7 0.71 4.0 0.077 2.0 5.0 2.5 1.2 2.5 1.1 3.00 0.750 1.11 0.00 1.06 10.4 1.40 9.44 0.0665 3.07 102 15.8 1.22e+03 0.00187 34.9 10.4 2.24 10.9 0.251 3.31 274 48.7 8.86e+03 0.00281 94.1
6.008962688082828 15 10.837922886569514 14.361386841885185 6.0 6.0 6.0 8.4 0.71 4.9 0.073 2.2 5.0 2.7 1.5 3.0 1.2 3.00 0.733 1.21 0.00 1.10 90.8 7.44 539 0.156 23.2 50.3 13.7 458 0.952 21.4 90.8 9.64 535 0.367 23.1 274 44.6 7.06e+03 2.40 84.0
7.008962688082828 19 10.174559914393562 16.424743508460008 7.0 7.0 7.0 11 0.71 6.1 0.066 2.5 6.0 3.3 2.6 3.0 1.6 3.00 0.789 1.06 0.00 1.03 397 32.5 8.42e+03 0.367 91.8 51.0 11.2 367 0.384 19.2 397 40.0 8.46e+03 3.97 92.0 274 40.5 6.28e+03 0.858 79.3
8.008962688082828 25 9.132962164371373 18.693539517723597 8.0 8.0 8.0 14 0.71 8.0 0.071 2.8 7.0 3.6 3.2 3.0 1.8 4.00 0.760 1.19 0.00 1.09 457 60.5 1.65e+04 1.15 129 40.9 8.03 152 0.373 12.3 487 96.3 2.32e+04 14.1 152 274 31.2 4.61e+03 0.429 67.9
