#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:11+0000 #
#####################################################################
#
# seed = 75.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.5552959364553705 2 8.403604471778662 8.076066186825827 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.5552959364553705 3 10.19970434849008 9.80373034110247 2.0 2.0 2.0 0.24 0.15 0.017 0.15 0.13 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00268 0.00180 2.33e-06 0.00268 0.00153 0.00 0.00 0.00 0.00 0.00 0.00272 0.00182 2.40e-06 0.00272 0.00155 274 183 2.51e+04 274 158
2.5552959364553702 6 9.159729529150091 8.905595481300553 4.0 4.0 4.0 0.49 0.15 0.037 0.056 0.19 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 1.31 0.226 0.281 0.00268 0.530 1.07e+04 2.72e+03 2.86e+07 68.5 5.35e+03 1.31 0.240 0.274 0.0437 0.523 1.07e+04 1.90e+03 1.87e+07 206 4.33e+03
3.5552959364553702 9 10.327980137457859 9.946746657705695 5.0 5.0 5.0 0.73 0.15 0.057 0.063 0.24 3.0 2.2 0.69 2.0 0.83 3.00 0.556 1.03 0.00 1.01 27.6 3.22 83.6 0.00268 9.14 194 47.1 5.24e+03 0.0748 72.4 27.6 3.51 81.8 0.0184 9.05 274 82.5 1.17e+04 0.150 108
4.55529593645537 12 11.0900242595923 12.395702492394141 6.0 6.0 6.0 0.98 0.16 0.077 0.054 0.28 4.0 2.5 0.64 2.5 0.80 3.00 0.667 0.970 0.00 0.985 192 19.7 3.02e+03 0.0105 54.9 68.5 18.7 1.00e+03 0.00265 31.6 192 22.2 2.98e+03 0.693 54.6 274 57.0 9.21e+03 0.00398 95.9
5.55529593645537 16 10.964942891682488 14.72817227512767 7.0 7.0 7.0 1.3 0.17 0.10 0.051 0.32 5.0 2.6 1.5 2.5 1.2 3.00 0.688 1.16 0.00 1.08 192 24.7 3.27e+03 0.264 57.1 51.4 13.7 428 0.00261 20.7 220 43.0 5.35e+03 6.80 73.1 274 48.1 7.40e+03 0.00643 86.0
6.55529593645537 19 10.270498213361092 16.70993739366394 8.0 8.0 8.0 1.5 0.17 0.12 0.061 0.35 5.0 2.8 1.7 3.0 1.3 3.00 0.789 1.29 0.00 1.13 192 35.5 3.67e+03 1.31 60.6 51.4 11.4 330 0.0343 18.2 336 71.0 1.00e+04 25.7 100 274 45.2 6.68e+03 0.0636 81.7
7.55529593645537 25 9.480552728526373 19.082077071079826 9.0 9.0 9.0 2.0 0.18 0.17 0.066 0.41 6.0 3.3 2.2 3.0 1.5 4.00 0.720 1.38 0.00 1.17 212 43.5 4.54e+03 5.30 67.4 51.4 7.85 189 0.00645 13.8 476 103 2.02e+04 25.7 142 274 34.6 5.30e+03 0.0120 72.8
8.55529593645537 30 8.713104734078751 20.679314261941844 9.0 9.0 9.0 2.4 0.18 0.20 0.072 0.45 9.0 3.9 4.8 3.5 2.2 4.00 0.800 1.41 0.00 1.19 435 68.5 1.11e+04 12.9 105 51.4 6.57 151 0.148 12.3 821 147 3.96e+04 70.7 199 274 29.7 4.56e+03 0.582 67.5
9.55529593645537 31 9.033539440751989 20.898642609514344 9.0 9.0 9.0 2.5 0.18 0.21 0.074 0.46 9.0 3.9 4.7 3.0 2.2 4.00 0.935 1.46 0.00 1.21 435 68.0 1.07e+04 15.7 103 51.4 5.99 131 0.466 11.4 984 211 8.19e+04 101 286 274 28.6 4.34e+03 0.757 65.8
10.55529593645537 34 9.361133519589789 21.83799631329203 9.0 9.0 9.0 2.8 0.19 0.23 0.081 0.48 10 4.4 7.1 3.5 2.7 4.00 0.882 1.50 0.00 1.23 437 96.5 1.87e+04 23.6 137 51.4 6.06 122 1.96 11.0 1.35e+03 288 1.59e+05 132 398 274 27.0 3.97e+03 3.05 63.0
11.55529593645537 36 9.530586788573562 22.361278504807117 9.0 9.0 9.0 2.9 0.19 0.24 0.062 0.49 10 4.6 7.6 4.0 2.8 4.00 0.917 1.51 0.00 1.23 512 109 2.24e+04 31.2 150 51.4 5.57 115 1.26 10.7 2.22e+03 355 2.77e+05 131 526 274 25.7 3.82e+03 2.45 61.8
12.55529593645537 36 9.530586788573562 22.361278504807117 9.0 9.0 9.0 2.9 0.19 0.24 0.062 0.49 10 4.6 7.6 4.0 2.8 5.00 1.00 1.77 0.500 1.33 512 109 2.24e+04 31.2 150 51.4 5.37 114 1.51 10.7 2.83e+03 461 5.15e+05 132 718 274 25.7 3.85e+03 2.29 62.1
13.55529593645537 38 9.702067489460594 23.07772961826419 9.0 9.0 9.0 3.1 0.19 0.26 0.066 0.51 10 4.4 7.8 4.0 2.8 5.00 0.921 1.64 0.00 1.28 512 114 2.31e+04 36.1 152 51.4 5.56 109 1.59 10.5 3.50e+03 536 7.76e+05 132 881 274 24.9 3.68e+03 3.05 60.6
14.55529593645537 39 9.58458924792514 23.443478915562775 9.0 9.0 9.0 3.2 0.19 0.27 0.068 0.51 10 4.4 7.6 4.0 2.8 5.00 0.949 1.58 1.00 1.26 512 122 2.46e+04 37.5 157 51.4 5.47 101 2.55 10.1 4.14e+03 582 1.02e+06 134 1.01e+03 274 24.4 3.52e+03 2.77 59.3
15.55529593645537 39 9.58458924792514 23.443478915562775 9.0 9.0 9.0 3.2 0.19 0.27 0.068 0.51 10 4.4 7.6 4.0 2.8 5.00 0.974 1.60 1.00 1.27 512 122 2.46e+04 37.5 157 51.4 5.31 103 2.11 10.1 4.42e+03 712 1.60e+06 134 1.26e+03 274 24.4 3.55e+03 2.88 59.6
16.55529593645537 40 9.593668283866727 23.577884129839198 9.0 9.0 9.0 3.3 0.19 0.27 0.069 0.52 11 4.8 10 4.0 3.2 5.00 0.950 1.59 0.500 1.26 512 127 2.51e+04 44.8 158 51.4 5.23 101 1.84 10.0 4.42e+03 725 1.69e+06 136 1.30e+03 274 23.9 3.47e+03 2.57 58.9
17.55529593645537 40 9.593668283866727 23.577884129839198 9.0 9.0 9.0 3.3 0.19 0.27 0.069 0.52 11 4.8 10 4.0 3.2 5.00 0.975 1.67 0.500 1.29 512 127 2.51e+04 44.8 158 51.4 5.18 102 1.66 10.1 4.28e+03 737 1.68e+06 136 1.30e+03 274 23.9 3.48e+03 2.48 59.0
18.55529593645537 40 9.593668283866727 23.577884129839198 9.0 9.0 9.0 3.3 0.19 0.27 0.069 0.52 11 4.8 10 4.0 3.2 6.00 0.975 1.82 0.500 1.35 512 127 2.51e+04 44.8 158 51.4 5.21 118 1.31 10.9 4.75e+03 768 1.96e+06 136 1.40e+03 274 23.4 3.52e+03 1.87 59.3
