#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:11+0000 #
#####################################################################
#
# seed = 352.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.11310049092079133 2 10.224029010380539 12.48994196769883 1.0 1.0 1.0 0.90 0.90 0.0 0.90 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.1131004909207913 3 11.756422124647367 12.101668858991241 2.0 2.0 2.0 1.3 0.73 0.74 0.73 0.86 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.237 0.0806 0.0182 0.00268 0.135 0.00 0.00 0.00 0.00 0.00 0.239 0.238 2.40e-06 0.239 0.00155 274 183 2.51e+04 274 158
2.1131004909207913 6 12.270474052408508 13.289846696549196 3.0 3.0 3.0 2.7 0.65 1.3 0.16 1.1 3.0 2.0 0.40 2.0 0.63 2.00 0.667 1.07 0.00 1.03 1.17 0.243 0.215 0.0234 0.464 139 68.9 6.34e+03 68.5 79.6 1.17 0.324 0.184 0.241 0.429 274 137 1.50e+04 138 123
3.1131004909207913 9 11.426789261839543 14.808008119175547 4.0 4.0 4.0 4.0 0.64 1.9 0.11 1.4 3.0 2.2 0.44 2.0 0.67 3.00 0.556 1.03 0.00 1.01 1.95 0.512 0.473 0.237 0.687 185 46.0 4.74e+03 2.30 68.8 1.95 0.809 0.540 0.902 0.735 274 81.5 1.12e+04 4.61 106
4.113100490920791 13 11.642649381780661 16.00045256066062 5.0 5.0 5.0 5.8 0.64 2.7 0.11 1.6 5.0 3.1 1.6 3.0 1.3 3.00 0.615 0.923 0.00 0.961 11.2 1.47 9.21 0.290 3.03 66.1 17.1 633 1.82 25.2 11.2 2.01 8.91 0.902 2.98 274 50.2 7.67e+03 3.30 87.6
5.113100490920791 19 11.767435100859203 16.661451980480756 7.0 7.0 7.0 8.5 0.64 3.9 0.13 2.0 6.0 3.1 2.3 3.0 1.5 3.00 0.632 1.02 0.00 1.01 23.9 2.43 33.5 0.290 5.79 44.8 8.39 165 1.82 12.8 23.9 3.77 37.0 0.554 6.08 274 35.3 5.37e+03 2.29 73.3
6.113100490920791 23 11.481242100202627 17.094272841333858 7.0 7.0 7.0 10 0.64 4.7 0.10 2.2 6.0 3.6 2.4 4.0 1.6 4.00 0.826 1.24 0.00 1.11 23.9 2.94 36.2 0.290 6.01 44.4 9.32 221 0.970 14.9 27.6 6.57 84.1 0.745 9.17 274 31.8 4.61e+03 2.73 67.9
7.113100490920791 25 11.249821230621695 17.71732112250781 7.0 7.0 7.0 11 0.64 5.1 0.11 2.3 6.0 3.5 2.7 4.0 1.6 4.00 0.920 1.41 1.00 1.19 194 11.2 1.49e+03 0.455 38.6 40.5 6.81 146 1.01 12.1 194 17.4 1.56e+03 2.59 39.6 274 30.0 4.60e+03 2.03 67.8
8.113100490920791 28 10.918855788293788 18.7292687009151 7.0 7.0 7.0 13 0.64 5.7 0.088 2.4 6.0 3.6 2.8 4.0 1.7 4.00 0.893 1.36 1.00 1.17 587 35.6 1.33e+04 0.728 115 43.0 7.87 163 1.25 12.8 587 49.5 1.41e+04 4.51 119 274 29.4 4.36e+03 1.88 66.0
