#####################################################################
# Alchemist log file - simulation started at: 2025-02-10T15:28+0000 #
#####################################################################
#
# maxResource = 3.0, maxSuccess = 500.0, resourceLowerBound = 5.0, seed = 3.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[variance] network-diameter[median] network-diameter[StandardDeviation] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] network-degree[max] network-degree[mean] network-degree[variance] network-degree[median] network-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
1107.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.4 0.000899 8.68 2.83e+03 683 8.13e+05 244 901
1108.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.4 0.000899 8.68 2.83e+03 683 8.13e+05 244 901
1109.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.4 0.000899 8.68 2.83e+03 683 8.13e+05 244 901
1110.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.11 78.8 0.000899 8.88 2.83e+03 683 8.13e+05 244 901
1111.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1112.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1113.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1114.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1115.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1116.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1117.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1118.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1119.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1120.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1121.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1122.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1123.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1124.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1125.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1126.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1127.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1128.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1129.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1130.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1131.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1132.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1133.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.11 78.9 0.000899 8.88 2.83e+03 683 8.13e+05 244 901
1134.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1135.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1136.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1137.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1138.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1139.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1140.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1141.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1142.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1143.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1144.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1145.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1146.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1147.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1148.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1149.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1150.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1151.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1152.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1153.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1154.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1155.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000899 8.69 2.83e+03 683 8.13e+05 244 901
1156.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.12 78.9 0.000899 8.88 2.83e+03 683 8.13e+05 244 901
1157.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1158.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1159.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1160.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1161.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1162.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1163.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1164.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1165.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1166.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1167.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1168.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1169.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1170.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1171.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1172.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1173.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1174.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1175.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1176.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1177.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1178.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.5 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1179.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.12 78.9 0.000900 8.89 2.83e+03 683 8.13e+05 244 901
1180.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.6 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1181.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.6 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1182.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.6 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1183.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.6 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1184.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.6 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1185.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.6 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1186.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.6 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1187.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.6 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1188.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.6 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1189.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.6 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1190.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.6 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
1191.0 32 0.6930247570221848 21.01546496865819 9.0 9.0 0.0 9.0 0.0 8.4 0.44 2.2 0.11 1.5 9.0 4.4 3.9 4.0 2.0 3.00 0.969 1.97 0.00 1.40 470 151 1.94e+04 132 139 26.9 6.03 75.6 0.000900 8.69 2.83e+03 683 8.13e+05 244 901
