#####################################################################
# Alchemist log file - simulation started at: 2025-02-17T17:17+0000 #
#####################################################################
#
# maxResource = 289.6141434317207, maxSuccess = 398.69164603575643, resourceLowerBound = 4.416294443344004, seed = 4
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.8335762378570932 2 11.901091460292715 11.623530492353657 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00149 0.00149 0.00 0.00149 0.00 NaN NaN NaN NaN NaN 0.00149 0.00149 0.00 0.00149 0.00 290 290 0.00 290 0.00
1.8335762378570932 3 9.996252704224487 10.004403382649713 2.0 2.0 2.0 0.24 0.15 0.017 0.15 0.13 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0232 0.00871 0.000157 0.00149 0.0125 0.00 0.00 0.00 0.00 0.00 0.0247 0.0242 7.36e-07 0.0247 0.000858 290 193 2.80e+04 290 167
2.009693127016113 5 9.890818513919385 9.786878985951953 4.0 4.0 4.0 0.40 0.15 0.028 0.083 0.17 2.0 1.6 0.30 2.0 0.55 1.00 0.200 0.200 0.00 0.447 0.0232 0.00509 0.000102 0.000712 0.0101 154 74.7 7.46e+03 72.4 86.4 0.0247 0.00973 0.000168 0.000712 0.0130 290 118 1.48e+04 145 122
3.009693127016113 9 9.995838801191983 8.553615928954517 5.0 5.0 5.0 0.73 0.16 0.054 0.076 0.23 4.0 2.2 1.2 2.0 1.1 2.00 0.444 0.528 0.00 0.726 0.148 0.0193 0.00240 6.36e-05 0.0490 205 49.8 5.85e+03 0.148 76.5 0.148 0.0220 0.00235 9.92e-05 0.0485 290 87.2 1.30e+04 0.295 114
4.009693127016114 11 9.856660637467439 10.044174685229182 5.0 5.0 5.0 0.89 0.17 0.068 0.071 0.26 4.0 2.2 1.4 2.0 1.2 3.00 0.818 1.16 0.00 1.08 0.993 0.120 0.0873 0.000712 0.295 143 36.1 3.71e+03 0.344 60.9 0.993 0.135 0.0859 0.000715 0.293 290 72.3 1.14e+04 0.689 107
5.009693127016114 13 9.930876965510057 11.697841256643375 5.0 5.0 5.0 1.1 0.17 0.081 0.065 0.29 4.0 2.3 1.1 2.0 1.0 3.00 0.846 1.31 0.00 1.14 13.7 1.16 14.3 0.00149 3.78 142 18.1 1.75e+03 0.0510 41.9 13.7 1.28 14.1 0.0848 3.76 290 53.1 9.60e+03 0.102 98.0
6.009693127016114 17 9.907351721869638 13.580818108694164 6.0 6.0 6.0 1.4 0.18 0.11 0.070 0.33 5.0 2.9 1.2 3.0 1.1 3.00 0.706 1.22 0.00 1.10 15.4 2.68 30.9 0.0232 5.56 65.9 17.1 770 0.0299 27.7 15.4 3.70 37.8 0.334 6.15 290 47.8 7.46e+03 0.0475 86.4
7.009693127016114 20 10.501735498429163 14.587656987989192 6.0 6.0 6.0 1.6 0.19 0.13 0.074 0.36 5.0 3.3 1.7 4.0 1.3 3.00 0.850 1.29 0.00 1.14 35.7 4.09 82.2 0.0932 9.07 54.3 12.0 386 0.0115 19.7 49.5 10.1 292 0.376 17.1 290 41.9 6.63e+03 0.377 81.4
8.009693127016114 22 11.068686260959558 15.412517220295234 6.0 6.0 6.0 1.8 0.19 0.14 0.062 0.38 6.0 3.5 1.9 4.0 1.4 5.00 1.05 1.85 0.00 1.36 111 12.5 831 0.125 28.8 79.9 11.2 407 0.0843 20.2 160 31.1 2.67e+03 1.44 51.7 290 41.6 6.77e+03 0.366 82.3
9.009693127016114 24 11.242885391966482 16.158832694011583 7.0 7.0 7.0 1.9 0.19 0.16 0.068 0.40 6.0 3.8 2.4 4.0 1.5 5.00 0.917 1.99 0.00 1.41 111 13.0 821 0.212 28.6 109 9.29 585 0.0196 24.2 325 41.0 5.98e+03 0.986 77.3 290 32.1 5.50e+03 0.0293 74.1
10.009693127016114 26 10.970363860188417 16.72213710396 7.0 7.0 7.0 2.1 0.20 0.17 0.070 0.41 7.0 3.8 3.0 4.0 1.7 5.00 0.923 1.99 0.00 1.41 111 15.4 939 0.304 30.6 112 8.81 518 0.166 22.8 342 50.9 8.47e+03 2.21 92.0 290 30.7 5.20e+03 0.420 72.1
11.009693127016114 27 11.311595521311865 16.929636149461484 7.0 7.0 7.0 2.2 0.20 0.18 0.072 0.42 7.0 3.9 2.9 4.0 1.7 5.00 0.852 1.59 0.00 1.26 111 14.9 910 0.334 30.2 95.6 6.40 394 0.0301 19.8 342 55.3 9.57e+03 2.02 97.8 290 25.0 4.53e+03 0.0637 67.3
12.009693127016114 28 11.663348187038476 17.209836139878963 7.0 7.0 7.0 2.3 0.20 0.18 0.075 0.43 7.0 3.9 2.9 4.0 1.7 5.00 0.929 1.70 0.00 1.30 111 14.5 880 0.602 29.7 52.1 5.81 148 0.354 12.2 791 103 3.91e+04 4.81 198 290 21.3 3.31e+03 0.375 57.5
13.009693127016114 29 11.663746352270975 17.183053803399737 7.0 7.0 7.0 2.3 0.20 0.19 0.076 0.44 7.0 4.2 3.5 4.0 1.9 5.00 0.931 1.64 0.00 1.28 111 14.0 856 0.382 29.3 55.2 5.84 158 0.633 12.6 678 77.9 2.56e+04 4.95 160 290 23.9 3.70e+03 0.914 60.8
14.009693127016114 29 11.663746352270975 17.183053803399737 7.0 7.0 7.0 2.3 0.20 0.19 0.076 0.44 7.0 4.2 3.5 4.0 1.9 5.00 1.00 1.93 0.00 1.39 111 14.0 856 0.382 29.3 50.4 4.43 108 0.929 10.4 400 68.5 1.64e+04 4.95 128 290 21.1 3.55e+03 1.86 59.6
15.009693127016114 31 11.612270888103168 17.8629490215081 7.0 7.0 7.0 2.5 0.20 0.20 0.080 0.45 7.0 4.3 3.4 4.0 1.8 5.00 0.903 1.69 0.00 1.30 111 16.7 988 0.870 31.4 55.6 5.98 183 0.885 13.5 402 67.9 1.54e+04 5.55 124 290 24.4 4.30e+03 0.945 65.6
16.009693127016114 31 11.612270888103168 17.8629490215081 7.0 7.0 7.0 2.5 0.20 0.20 0.080 0.45 7.0 4.3 3.4 4.0 1.8 5.00 1.00 1.67 1.00 1.29 111 16.7 988 0.870 31.4 81.8 6.52 306 0.963 17.5 406 74.6 1.66e+04 5.55 129 290 26.4 4.72e+03 1.01 68.7
17.009693127016114 33 11.563470339955094 18.691666073215817 7.0 7.0 7.0 2.7 0.21 0.22 0.085 0.47 8.0 4.2 3.6 4.0 1.9 5.00 0.909 1.65 0.00 1.28 206 28.2 3.01e+03 0.993 54.9 81.3 7.26 298 0.749 17.3 609 104 3.55e+04 15.4 189 290 26.2 4.50e+03 1.12 67.1
18.009693127016114 35 11.89853318761292 19.491181162177497 8.0 8.0 8.0 2.8 0.21 0.23 0.088 0.48 9.0 4.2 4.1 4.0 2.0 5.00 0.914 1.55 0.00 1.25 315 36.1 5.19e+03 1.10 72.1 81.0 6.92 277 0.732 16.7 519 109 2.71e+04 20.7 165 290 25.5 4.33e+03 0.955 65.8
19.009693127016114 38 11.877953232142056 20.798532709404732 8.0 8.0 8.0 3.1 0.21 0.25 0.079 0.50 9.0 4.1 4.0 4.0 2.0 5.00 0.895 1.50 0.00 1.23 315 48.3 7.28e+03 2.67 85.3 79.6 6.61 247 0.879 15.7 929 168 7.96e+04 25.5 282 290 23.8 3.95e+03 1.91 62.9
20.009693127016114 38 11.877953232142056 20.798532709404732 8.0 8.0 8.0 3.1 0.21 0.25 0.079 0.50 9.0 4.1 4.0 4.0 2.0 5.00 0.974 1.49 1.00 1.22 315 48.3 7.28e+03 2.67 85.3 81.1 6.29 258 1.14 16.1 1.26e+03 220 1.47e+05 25.5 384 290 23.7 4.07e+03 1.58 63.8
21.009693127016114 39 11.783457015237023 21.165839224414952 8.0 8.0 8.0 3.2 0.21 0.26 0.081 0.51 9.0 4.2 3.5 4.0 1.9 5.00 0.949 1.47 1.00 1.21 373 56.6 9.80e+03 3.32 99.0 84.7 6.15 270 0.941 16.4 1.34e+03 245 1.71e+05 28.3 414 290 23.3 4.07e+03 1.43 63.8
22.009693127016114 39 11.783457015237023 21.165839224414952 8.0 8.0 8.0 3.2 0.21 0.26 0.081 0.51 9.0 4.2 3.5 4.0 1.9 5.00 1.00 1.53 1.00 1.24 373 56.6 9.80e+03 3.32 99.0 85.8 6.06 276 0.886 16.6 1.83e+03 314 3.19e+05 28.3 564 290 23.5 4.11e+03 1.05 64.1
23.009693127016114 41 11.764124475668801 21.913510797940084 9.0 9.0 9.0 3.3 0.22 0.28 0.085 0.52 9.0 4.2 3.5 4.0 1.9 5.00 0.927 1.47 0.00 1.21 373 62.6 1.04e+04 4.08 102 86.5 5.98 269 0.719 16.4 1.83e+03 317 3.16e+05 29.4 562 290 22.5 3.96e+03 1.05 63.0
24.009693127016114 41 11.764124475668801 21.913510797940084 9.0 9.0 9.0 3.3 0.22 0.28 0.085 0.52 9.0 4.2 3.5 4.0 1.9 5.00 0.976 1.52 1.00 1.23 373 62.6 1.04e+04 4.08 102 87.2 5.97 271 0.725 16.5 2.58e+03 389 5.79e+05 29.4 761 290 22.7 3.97e+03 1.11 63.0
25.009693127016114 42 11.657532441468314 22.000588424321162 9.0 9.0 9.0 3.4 0.22 0.28 0.087 0.53 9.0 4.4 3.6 5.0 1.9 5.00 0.952 1.41 1.00 1.19 373 62.5 1.01e+04 4.81 101 87.6 5.80 268 0.512 16.4 2.21e+03 354 4.35e+05 33.4 659 290 22.2 3.91e+03 0.948 62.5
26.009693127016114 42 11.657532441468314 22.000588424321162 9.0 9.0 9.0 3.4 0.22 0.28 0.087 0.53 9.0 4.4 3.6 5.0 1.9 5.00 0.976 1.39 1.00 1.18 373 62.5 1.01e+04 4.81 101 87.9 5.76 269 0.604 16.4 2.74e+03 402 6.38e+05 37.4 798 290 22.2 3.91e+03 1.13 62.6
27.009693127016114 42 11.657532441468314 22.000588424321162 9.0 9.0 9.0 3.4 0.22 0.28 0.087 0.53 9.0 4.4 3.6 5.0 1.9 5.00 1.00 1.41 1.00 1.19 373 62.5 1.01e+04 4.81 101 88.0 5.71 270 0.375 16.4 2.57e+03 396 5.60e+05 37.4 748 290 22.0 3.93e+03 0.655 62.7
28.009693127016114 42 11.657532441468314 22.000588424321162 9.0 9.0 9.0 3.4 0.22 0.28 0.087 0.53 9.0 4.4 3.6 5.0 1.9 5.00 0.976 1.44 1.00 1.20 373 62.5 1.01e+04 4.81 101 88.2 5.88 276 0.329 16.6 2.68e+03 412 5.78e+05 42.3 761 290 21.9 3.93e+03 0.602 62.7
29.009693127016114 42 11.657532441468314 22.000588424321162 9.0 9.0 9.0 3.4 0.22 0.28 0.087 0.53 9.0 4.4 3.6 5.0 1.9 5.00 0.976 1.44 1.00 1.20 373 62.5 1.01e+04 4.81 101 84.2 5.93 256 0.430 16.0 2.62e+03 399 4.95e+05 42.3 704 290 22.2 3.86e+03 0.640 62.2
