#####################################################################
# Alchemist log file - simulation started at: 2025-02-17T17:17+0000 #
#####################################################################
#
# maxResource = 423.26904261900836, maxSuccess = 702.3922332879557, resourceLowerBound = 5.1292413176645155, seed = 10
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.5711645232847797 2 7.580938148657321 9.369016831144815 1.0 1.0 1.0 0.33 0.33 0.0 0.33 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00262 0.00262 0.00 0.00262 0.00 NaN NaN NaN NaN NaN 0.00262 0.00262 0.00 0.00262 0.00 423 423 0.00 423 0.00
1.5711645232847797 3 9.513821135369396 8.351048943003384 2.0 2.0 2.0 0.49 0.30 0.077 0.30 0.28 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00262 0.00189 1.57e-06 0.00262 0.00125 0.00 0.00 0.00 0.00 0.00 0.00307 0.00219 2.28e-06 0.00307 0.00151 423 282 5.97e+04 423 244
2.5711645232847795 6 9.912987799688155 8.695205688143949 3.0 3.0 3.0 0.98 0.29 0.15 0.11 0.39 4.0 2.7 1.1 3.0 1.0 2.00 0.667 1.07 0.00 1.03 0.00522 0.00183 4.24e-06 0.00153 0.00206 1.44e+03 414 4.82e+05 106 694 0.00522 0.00199 4.61e-06 0.00178 0.00215 1.44e+03 417 2.89e+05 317 538
3.5711645232847795 10 9.40787394767393 8.386344294268868 5.0 5.0 5.0 1.6 0.31 0.25 0.13 0.50 5.0 3.2 0.84 3.0 0.92 4.00 0.600 1.60 0.00 1.26 0.00522 0.00110 3.11e-06 0.000106 0.00176 1.79e+03 229 3.46e+05 0.00 589 0.0159 0.00295 2.53e-05 0.000299 0.00503 1.79e+03 263 3.09e+05 11.5 556
4.5711645232847795 15 11.714391289923958 8.011309434317372 6.0 6.0 6.0 2.5 0.33 0.39 0.14 0.62 7.0 3.7 2.6 3.0 1.6 4.00 0.600 1.26 0.00 1.12 0.0105 0.00145 8.51e-06 0.000110 0.00292 133 24.2 1.56e+03 1.98 39.5 0.0110 0.00202 1.45e-05 0.000110 0.00381 423 57.8 1.24e+04 7.46 111
5.5711645232847795 20 11.473536857106035 8.357542516803372 6.0 6.0 6.0 3.3 0.34 0.53 0.15 0.73 10 5.2 6.3 5.0 2.5 5.00 0.750 1.57 0.00 1.25 0.0105 0.00136 6.64e-06 0.000127 0.00258 106 14.3 1.11e+03 0.213 33.3 0.0321 0.00339 5.90e-05 0.000145 0.00768 423 44.4 1.09e+04 0.454 104
6.5711645232847795 26 12.864954871868415 8.976687829649261 7.0 7.0 7.0 4.3 0.35 0.70 0.097 0.83 12 6.2 11 7.0 3.3 8.00 0.846 3.02 0.00 1.74 0.675 0.0272 0.0175 0.000143 0.132 126 12.8 778 0.0425 27.9 0.675 0.0283 0.0174 0.000325 0.132 423 36.4 7.89e+03 0.332 88.8
7.5711645232847795 30 12.881976011116386 9.810869923535636 7.0 7.0 7.0 4.9 0.36 0.81 0.11 0.90 12 6.1 11 6.5 3.3 9.00 0.933 3.17 0.00 1.78 15.4 0.547 7.84 0.000291 2.80 86.1 9.96 492 2.83 22.2 15.4 0.594 7.82 0.00214 2.80 423 31.6 6.86e+03 2.92 82.9
8.571164523284779 32 12.483384750368886 10.576914860348621 7.0 7.0 7.0 5.2 0.36 0.86 0.10 0.93 12 5.9 11 6.0 3.3 10.0 0.938 3.35 0.500 1.83 82.8 3.20 219 0.000443 14.8 123 13.0 1.35e+03 0.172 36.8 82.8 3.74 223 0.00259 14.9 423 37.6 1.12e+04 0.313 106
