#####################################################################
# Alchemist log file - simulation started at: 2025-02-17T17:16+0000 #
#####################################################################
#
# maxResource = 346.4232970614836, maxSuccess = 705.252725748501, resourceLowerBound = 3.98562581794402, seed = 11
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.5748783522118297 2 12.070575707243588 11.400969750056266 1.0 1.0 1.0 0.17 0.17 0.0 0.17 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00263 0.00263 0.00 0.00263 0.00 NaN NaN NaN NaN NaN 0.00263 0.00263 0.00 0.00263 0.00 346 346 0.00 346 0.00
1.5748783522118297 3 9.769800958446597 11.362699640140187 2.0 2.0 2.0 0.26 0.19 0.0097 0.19 0.098 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0263 0.0105 0.000186 0.00263 0.0136 0.00 0.00 0.00 0.00 0.00 0.0289 0.0280 2.30e-06 0.0289 0.00152 346 231 4.00e+04 346 200
2.5748783522118295 6 9.808132870043623 11.883786582110472 4.0 4.0 4.0 0.52 0.21 0.035 0.13 0.19 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.0263 0.00798 9.20e-05 0.00420 0.00959 191 90.9 1.11e+04 86.6 105 0.0347 0.0187 0.000228 0.0183 0.0151 346 176 2.41e+04 182 155
3.5748783522118295 11 9.066678983781486 11.670194833502201 6.0 6.0 6.0 0.95 0.22 0.079 0.11 0.28 5.0 2.4 1.7 2.0 1.3 3.00 0.455 0.873 0.00 0.934 0.409 0.0883 0.0224 0.00577 0.150 250 48.1 6.46e+03 10.4 80.4 0.409 0.111 0.0232 0.0160 0.152 346 85.7 1.49e+04 20.8 122
4.5748783522118295 13 9.311185422434413 12.154170376203655 6.0 6.0 6.0 1.1 0.23 0.097 0.11 0.31 6.0 2.9 2.2 3.0 1.5 3.00 0.769 1.03 0.00 1.01 0.409 0.0922 0.0192 0.0103 0.138 106 12.8 900 2.98 30.0 0.970 0.224 0.0897 0.0667 0.299 346 49.5 1.13e+04 5.93 106
5.5748783522118295 16 9.277726425159418 13.429336863986862 6.0 6.0 6.0 1.4 0.24 0.12 0.081 0.35 7.0 3.5 3.2 3.5 1.8 3.00 0.813 1.36 0.00 1.17 6.00 0.824 3.10 0.0465 1.76 80.5 10.7 509 0.0165 22.6 6.00 0.969 2.97 0.218 1.72 346 42.3 8.58e+03 0.0710 92.6
6.5748783522118295 20 9.35189455551306 14.884088850605178 6.0 6.0 6.0 1.7 0.24 0.16 0.078 0.40 7.0 3.6 4.3 4.0 2.1 4.00 0.750 1.46 0.00 1.21 77.1 4.97 293 0.176 17.1 33.4 10.9 200 0.976 14.1 77.1 5.99 287 1.06 16.9 346 40.3 6.79e+03 2.48 82.4
7.5748783522118295 23 9.49180261955111 15.602276494574033 6.0 6.0 6.0 2.0 0.25 0.19 0.090 0.44 7.0 3.9 3.7 4.0 1.9 4.00 0.826 1.42 0.00 1.19 140 10.4 1.05e+03 0.191 32.4 72.9 12.8 484 0.542 22.0 140 15.8 1.24e+03 0.787 35.2 346 37.2 6.87e+03 1.08 82.9
8.57487835221183 28 9.651864932005783 16.647348605587084 7.0 7.0 7.0 2.4 0.26 0.24 0.088 0.49 8.0 4.5 4.7 4.0 2.2 4.00 0.786 1.21 0.00 1.10 140 13.3 1.06e+03 0.367 32.6 51.9 9.62 237 2.20 15.4 217 28.5 2.83e+03 2.00 53.2 346 33.2 5.30e+03 3.07 72.8
9.57487835221183 31 10.369756969148835 17.307144973157023 8.0 8.0 8.0 2.7 0.26 0.27 0.096 0.52 8.0 4.7 4.9 4.0 2.2 4.00 0.903 1.56 0.00 1.25 140 14.0 991 0.705 31.5 77.1 8.66 385 0.650 19.6 223 36.6 4.05e+03 4.25 63.7 346 30.2 5.82e+03 0.947 76.3
10.57487835221183 34 10.228271235603088 17.727899244917232 8.0 8.0 8.0 2.9 0.26 0.29 0.10 0.54 9.0 4.8 5.7 4.5 2.4 4.00 0.912 1.36 0.500 1.16 352 24.7 4.30e+03 0.746 65.6 81.4 6.91 328 0.417 18.1 352 63.9 9.55e+03 9.28 97.7 346 27.8 5.76e+03 0.707 75.9
11.57487835221183 35 10.383855442960845 18.15155032896819 8.0 8.0 8.0 3.0 0.27 0.30 0.10 0.55 9.0 4.7 5.8 4.0 2.4 5.00 0.971 1.50 1.00 1.22 352 33.4 6.81e+03 0.787 82.5 87.5 7.86 354 0.244 18.8 433 94.2 1.84e+04 10.7 136 346 28.2 5.64e+03 0.461 75.1
12.57487835221183 37 10.410068248459977 18.733127612286022 8.0 8.0 8.0 3.2 0.27 0.32 0.093 0.57 9.0 4.8 5.5 5.0 2.4 5.00 0.946 1.44 1.00 1.20 366 45.5 9.72e+03 1.14 98.6 68.1 5.96 166 0.182 12.9 693 133 3.92e+04 20.7 198 346 24.8 4.43e+03 0.262 66.5
13.57487835221183 42 10.873871937749389 18.889027512261958 8.0 8.0 8.0 3.6 0.27 0.37 0.080 0.61 10 5.1 5.7 5.0 2.4 5.00 0.857 1.25 0.500 1.12 677 57.9 1.83e+04 0.962 135 67.3 6.46 151 0.0588 12.3 1.05e+03 162 7.53e+04 12.3 274 346 23.5 3.84e+03 0.110 62.0
14.57487835221183 44 10.782588049958942 19.06917995951466 8.0 8.0 8.0 3.8 0.28 0.39 0.084 0.62 10 5.0 5.7 5.0 2.4 5.00 0.955 1.39 1.00 1.18 677 67.4 2.27e+04 0.962 151 84.2 6.24 222 0.161 14.9 1.87e+03 214 1.46e+05 12.3 381 346 23.6 4.31e+03 0.546 65.7
15.57487835221183 46 10.694115672118732 19.934338800909337 9.0 9.0 9.0 4.0 0.28 0.41 0.088 0.64 10 5.0 5.7 5.0 2.4 6.00 0.978 1.62 1.00 1.27 677 81.4 2.71e+04 1.37 165 84.2 6.18 227 0.145 15.1 1.95e+03 290 2.15e+05 16.5 464 346 23.2 4.22e+03 0.560 65.0
16.57487835221183 49 10.398624859522418 20.125785979048697 9.0 9.0 9.0 4.2 0.28 0.44 0.093 0.66 10 5.1 5.5 5.0 2.3 6.00 0.939 1.48 1.00 1.21 677 86.3 2.79e+04 1.60 167 90.1 6.34 244 0.325 15.6 2.10e+03 348 3.17e+05 19.1 563 346 22.6 4.19e+03 0.507 64.7
17.57487835221183 49 10.398624859522418 20.125785979048697 9.0 9.0 9.0 4.2 0.28 0.44 0.093 0.66 10 5.1 5.5 5.0 2.3 7.00 1.00 1.75 1.00 1.32 677 86.3 2.79e+04 1.60 167 88.9 5.90 220 0.497 14.8 2.91e+03 420 5.83e+05 19.1 764 346 22.1 4.08e+03 0.707 63.9
18.57487835221183 49 10.398624859522418 20.125785979048697 9.0 9.0 9.0 4.2 0.28 0.44 0.093 0.66 10 5.1 5.5 5.0 2.3 7.00 0.980 1.77 1.00 1.33 677 86.3 2.79e+04 1.60 167 97.3 6.59 263 0.787 16.2 2.80e+03 445 6.61e+05 19.1 813 346 23.3 4.42e+03 1.55 66.5
19.57487835221183 49 10.398624859522418 20.125785979048697 9.0 9.0 9.0 4.2 0.28 0.44 0.093 0.66 10 5.1 5.5 5.0 2.3 7.00 0.980 1.77 1.00 1.33 677 86.3 2.79e+04 1.60 167 97.2 6.33 268 0.527 16.4 3.03e+03 480 8.07e+05 19.1 898 346 22.8 4.45e+03 0.632 66.7
20.57487835221183 50 10.487119965802208 19.862241369390794 9.0 9.0 9.0 4.3 0.28 0.45 0.095 0.67 10 5.2 5.4 5.0 2.3 7.00 0.960 1.75 1.00 1.32 677 84.6 2.75e+04 1.37 166 95.2 6.19 263 0.397 16.2 3.58e+03 504 9.95e+05 16.5 998 346 22.3 4.34e+03 0.514 65.9
21.57487835221183 50 10.487119965802208 19.862241369390794 9.0 9.0 9.0 4.3 0.28 0.45 0.095 0.67 10 5.2 5.4 5.0 2.3 7.00 0.980 1.82 1.00 1.35 677 84.6 2.75e+04 1.37 166 98.0 6.33 284 0.442 16.9 4.23e+03 530 1.17e+06 16.5 1.08e+03 346 22.7 4.50e+03 0.623 67.1
22.57487835221183 50 10.487119965802208 19.862241369390794 9.0 9.0 9.0 4.3 0.28 0.45 0.095 0.67 10 5.2 5.4 5.0 2.3 7.00 0.980 1.82 1.00 1.35 677 84.6 2.75e+04 1.37 166 98.5 6.22 288 0.278 17.0 4.23e+03 530 1.17e+06 16.5 1.08e+03 346 22.4 4.53e+03 0.450 67.3
23.57487835221183 50 10.487119965802208 19.862241369390794 9.0 9.0 9.0 4.3 0.28 0.45 0.095 0.67 10 5.2 5.4 5.0 2.3 7.00 0.980 1.82 1.00 1.35 677 84.6 2.75e+04 1.37 166 98.5 6.19 288 0.279 17.0 4.23e+03 530 1.17e+06 16.5 1.08e+03 346 22.4 4.54e+03 0.415 67.3
