#####################################################################
# Alchemist log file - simulation started at: 2025-02-17T17:16+0000 #
#####################################################################
#
# maxResource = 107.29315341009715, maxSuccess = 703.3465837506624, resourceLowerBound = 1.4774353311547648, seed = 8
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.42224729628171587 2 9.647720182160068 12.475055338763694 1.0 1.0 1.0 0.57 0.57 0.0 0.57 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00262 0.00262 0.00 0.00262 0.00 NaN NaN NaN NaN NaN 0.00262 0.00262 0.00 0.00262 0.00 107 107 0.00 107 0.00
1.4222472962817159 3 10.716001816362109 10.281222627161489 2.0 2.0 2.0 0.86 0.48 0.29 0.48 0.54 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.224 0.0766 0.0164 0.00262 0.128 0.00 0.00 0.00 0.00 0.00 0.227 0.226 2.29e-06 0.227 0.00151 107 71.5 3.84e+03 107 61.9
2.422247296281716 6 11.365377611742959 9.728036174037122 4.0 4.0 4.0 1.7 0.41 0.54 0.087 0.73 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 6.10 1.06 6.12 0.00262 2.47 54.3 27.0 971 26.8 31.2 6.10 1.13 5.94 0.226 2.44 107 53.8 2.30e+03 54.0 48.0
3.422247296281716 9 11.641653478166212 10.552340898034673 5.0 5.0 5.0 2.6 0.41 0.78 0.060 0.88 5.0 2.9 1.4 3.0 1.2 3.00 0.556 1.03 0.00 1.01 72.4 8.75 574 0.00262 24.0 72.4 18.0 744 0.00417 27.3 72.4 10.1 555 0.00400 23.6 107 31.9 1.75e+03 0.00834 41.8
4.422247296281716 12 10.902576298160364 13.083952800947563 6.0 6.0 6.0 3.4 0.41 1.0 0.080 1.0 5.0 3.0 1.5 3.0 1.2 4.00 0.750 1.48 0.00 1.22 90.0 18.5 1.10e+03 0.00654 33.2 26.8 7.31 157 9.02e-05 12.5 90.0 25.6 1.33e+03 3.17 36.4 107 22.3 1.42e+03 0.000174 37.6
5.422247296281716 17 11.04801814838016 16.15926321783425 7.0 7.0 7.0 4.9 0.41 1.4 0.078 1.2 5.0 2.9 2.1 3.0 1.4 5.00 0.706 1.72 0.00 1.31 362 37.1 7.80e+03 1.82 88.3 28.6 5.36 81.5 0.000138 9.03 362 59.1 8.74e+03 12.8 93.5 107 17.6 1.11e+03 0.000194 33.3
6.422247296281716 20 10.342106067017067 18.21940681219935 7.0 7.0 7.0 5.7 0.42 1.7 0.080 1.3 6.0 3.1 2.1 3.0 1.4 5.00 0.800 1.75 0.00 1.32 632 75.0 2.56e+04 7.71 160 29.8 4.71 63.7 0.809 7.98 632 124 3.46e+04 17.0 186 107 16.4 1.00e+03 1.45 31.6
7.422247296281716 22 10.528676681742027 19.389510016986947 8.0 8.0 8.0 6.3 0.42 1.8 0.083 1.4 7.0 3.5 3.0 3.0 1.7 5.00 0.909 1.80 0.00 1.34 632 86.6 2.61e+04 10.0 162 29.8 3.65 52.1 0.154 7.22 994 208 8.47e+04 53.1 291 107 15.0 945 0.385 30.7
8.422247296281716 29 9.555682970116248 22.10362052253341 9.0 9.0 9.0 8.3 0.42 2.4 0.073 1.6 7.0 3.5 3.3 3.0 1.8 5.00 0.724 1.49 0.00 1.22 632 119 3.88e+04 10.8 197 29.8 3.34 40.7 0.0893 6.38 1.40e+03 282 1.65e+05 68.6 406 107 12.3 729 0.175 27.0
