#####################################################################
# Alchemist log file - simulation started at: 2025-02-17T17:17+0000 #
#####################################################################
#
# maxResource = 459.64236710081394, maxSuccess = 655.399883306686, resourceLowerBound = 5.6945504779345715, seed = 3
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.2747056966576764 2 12.199072975496552 8.810849862952226 1.0 1.0 1.0 0.19 0.19 0.0 0.19 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00244 0.00244 0.00 0.00244 0.00 NaN NaN NaN NaN NaN 0.00244 0.00244 0.00 0.00244 0.00 460 460 0.00 460 0.00
1.2747056966576764 3 13.015220849533348 8.592543665843381 1.0 1.0 1.0 0.29 0.28 0.00012 0.28 0.011 2.0 2.0 0.0 2.0 0.0 1.00 0.667 0.333 1.00 0.577 0.00244 0.00167 1.77e-06 0.00244 0.00133 0.00 0.00 0.00 0.00 0.00 0.00258 0.00177 1.99e-06 0.00258 0.00141 460 306 7.04e+04 460 265
2.2747056966576764 6 11.883953941850342 8.372093417745194 3.0 3.0 3.0 0.57 0.34 0.046 0.32 0.21 4.0 3.0 1.2 3.0 1.1 2.00 0.667 1.07 0.00 1.03 0.00244 0.000884 1.46e-06 0.000186 0.00121 4.32e+03 1.14e+03 4.51e+06 115 2.12e+03 0.00281 0.00101 1.97e-06 0.000186 0.00140 4.32e+03 911 2.83e+06 345 1.68e+03
3.2747056966576764 9 13.391444354446103 9.584413668230727 4.0 4.0 4.0 0.86 0.35 0.11 0.20 0.33 6.0 3.1 2.6 3.0 1.6 4.00 0.667 1.75 0.00 1.32 2.53 0.305 0.703 0.000234 0.838 2.32e+03 309 6.62e+05 0.00 813 2.53 0.327 0.692 0.000235 0.832 2.32e+03 343 5.73e+05 0.00 757
4.274705696657676 11 12.660010659677448 11.423589621291113 5.0 5.0 5.0 1.1 0.35 0.15 0.15 0.39 6.0 2.9 2.5 3.0 1.6 4.00 0.727 1.42 0.00 1.19 26.9 2.72 64.7 0.00244 8.04 183 36.8 5.98e+03 0.101 77.3 26.9 3.20 63.0 0.00365 7.94 460 91.9 2.87e+04 0.163 169
5.274705696657676 15 12.10428237326711 13.510814943879375 6.0 6.0 6.0 1.4 0.35 0.24 0.11 0.49 6.0 2.8 2.3 2.0 1.5 4.00 0.667 1.38 0.00 1.18 105 9.94 748 0.00392 27.3 122 26.3 2.31e+03 0.0176 48.0 105 12.1 759 0.297 27.5 460 78.8 2.24e+04 0.0322 150
6.274705696657676 19 12.421585239148405 15.624936698754496 7.0 7.0 7.0 1.8 0.36 0.32 0.074 0.57 6.0 2.9 2.3 3.0 1.5 4.00 0.737 1.43 0.00 1.19 302 25.7 5.10e+03 0.297 71.4 91.8 20.4 1.14e+03 0.221 33.8 302 36.5 5.52e+03 0.650 74.3 460 70.6 1.91e+04 0.443 138
7.274705696657676 22 12.768810776959524 17.50609762232639 8.0 8.0 8.0 2.1 0.36 0.38 0.074 0.62 6.0 3.3 2.2 3.0 1.5 4.00 0.818 1.49 0.00 1.22 382 44.6 1.02e+04 0.641 101 91.9 17.1 776 0.949 27.8 407 75.3 1.63e+04 8.46 128 460 66.1 1.71e+04 1.42 131
8.274705696657676 26 13.026243438071008 19.69206510501955 9.0 9.0 9.0 2.5 0.37 0.47 0.071 0.68 6.0 3.5 2.3 3.0 1.5 4.00 0.846 1.74 0.00 1.32 382 61.2 1.14e+04 2.68 107 73.5 13.4 529 0.243 23.0 684 129 3.49e+04 30.9 187 460 59.0 1.54e+04 0.364 124
9.274705696657676 32 12.883107446767522 21.409603469225964 9.0 9.0 9.0 3.1 0.38 0.59 0.086 0.77 7.0 4.1 3.0 4.0 1.7 4.00 0.781 1.60 0.00 1.26 563 83.8 1.95e+04 10.3 140 90.7 10.6 465 0.222 21.6 981 186 7.41e+04 76.8 272 460 48.0 1.27e+04 0.350 113
10.274705696657676 34 12.56980489660439 21.58563825804994 9.0 9.0 9.0 3.3 0.38 0.63 0.091 0.80 7.0 4.2 3.0 4.0 1.7 4.00 0.941 1.63 0.00 1.28 563 94.9 2.48e+04 10.3 157 83.6 10.5 394 3.27 19.9 1.58e+03 277 1.59e+05 83.6 399 460 46.3 1.16e+04 4.27 108
11.274705696657676 36 12.235864365333695 21.7566998583416 9.0 9.0 9.0 3.4 0.38 0.67 0.080 0.82 7.0 4.3 2.7 4.0 1.6 5.00 0.972 1.97 0.00 1.40 563 105 2.96e+04 10.3 172 73.5 10.1 317 0.440 17.8 1.84e+03 364 2.92e+05 77.2 540 460 45.2 1.12e+04 1.94 106
12.274705696657676 38 12.170638130664415 22.088556115815447 9.0 9.0 9.0 3.6 0.38 0.72 0.085 0.85 8.0 4.5 3.1 5.0 1.8 5.00 1.00 1.62 1.00 1.27 563 108 2.96e+04 10.3 172 76.6 8.62 345 0.161 18.6 2.38e+03 461 4.88e+05 52.3 698 460 42.4 1.13e+04 0.185 106
13.274705696657676 39 11.994287605343226 22.551597414888604 10 10 10 3.7 0.39 0.74 0.087 0.86 8.0 4.5 3.0 5.0 1.7 5.00 1.00 1.68 0.00 1.30 563 112 2.93e+04 12.9 171 93.7 9.56 406 0.932 20.1 2.64e+03 593 7.10e+05 82.8 843 460 42.0 1.09e+04 1.70 104
14.274705696657676 39 11.994287605343226 22.551597414888604 10 10 10 3.7 0.39 0.74 0.087 0.86 8.0 4.5 3.0 5.0 1.7 5.00 0.974 1.60 0.00 1.27 563 112 2.93e+04 12.9 171 94.5 9.99 527 0.667 23.0 3.44e+03 707 9.28e+05 160 963 460 42.5 1.12e+04 1.50 106
