#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:10+0000 #
#####################################################################
#
# seed = 4.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.8335762378570932 2 11.901091460292715 11.623530492353657 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.8335762378570932 3 9.996252704224487 10.004403382649713 2.0 2.0 2.0 0.24 0.15 0.017 0.15 0.13 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0418 0.0157 0.000511 0.00268 0.0226 0.00 0.00 0.00 0.00 0.00 0.0445 0.0436 2.40e-06 0.0445 0.00155 274 183 2.51e+04 274 158
2.009693127016113 5 9.890818513919385 9.786878985951953 4.0 4.0 4.0 0.40 0.15 0.028 0.083 0.17 2.0 1.6 0.30 2.0 0.55 1.00 0.200 0.200 0.00 0.447 0.0418 0.00919 0.000334 0.00129 0.0183 146 70.7 6.69e+03 68.5 81.8 0.0445 0.0176 0.000547 0.00129 0.0234 274 111 1.33e+04 137 115
3.009693127016113 9 9.995838801191983 8.553615928954517 5.0 5.0 5.0 0.73 0.16 0.054 0.076 0.23 4.0 2.2 1.2 2.0 1.1 2.00 0.444 0.528 0.00 0.726 0.268 0.0349 0.00781 0.000115 0.0884 194 47.2 5.24e+03 0.140 72.4 0.268 0.0397 0.00767 0.000179 0.0876 274 82.5 1.17e+04 0.280 108
4.009693127016114 11 9.856660637467439 10.044174685229182 5.0 5.0 5.0 0.89 0.17 0.068 0.071 0.26 4.0 2.2 1.4 2.0 1.2 3.00 0.818 1.16 0.00 1.08 1.79 0.216 0.284 0.00129 0.533 136 34.1 3.32e+03 0.326 57.6 1.79 0.244 0.280 0.00129 0.529 274 68.5 1.02e+04 0.652 101
5.009693127016114 13 9.930876965510057 11.697841256643375 5.0 5.0 5.0 1.1 0.17 0.081 0.065 0.29 4.0 2.3 1.1 2.0 1.0 3.00 0.846 1.31 0.00 1.14 24.8 2.10 46.6 0.00268 6.83 134 17.1 1.57e+03 0.0483 39.6 24.8 2.31 46.0 0.153 6.78 274 50.3 8.61e+03 0.0965 92.8
6.009693127016114 17 9.907351721869638 13.580818108694164 6.0 6.0 6.0 1.4 0.18 0.11 0.070 0.33 5.0 2.9 1.2 3.0 1.1 3.00 0.706 1.22 0.00 1.10 27.9 4.84 101 0.0418 10.0 62.4 16.2 690 0.0283 26.3 27.9 6.68 123 0.602 11.1 274 45.2 6.69e+03 0.0450 81.8
7.009693127016114 20 10.501735498429163 14.587656987989192 6.0 6.0 6.0 1.6 0.19 0.13 0.074 0.36 5.0 3.3 1.7 4.0 1.3 3.00 0.850 1.29 0.00 1.14 64.5 7.37 268 0.168 16.4 51.4 11.3 346 0.0109 18.6 89.3 18.2 952 0.679 30.9 274 39.6 5.94e+03 0.357 77.1
8.009693127016114 23 10.417448846274098 15.543834601169069 7.0 7.0 7.0 1.9 0.19 0.15 0.065 0.39 6.0 3.4 2.6 4.0 1.6 5.00 0.913 1.81 0.00 1.35 200 19.3 2.06e+03 0.183 45.4 75.6 8.90 342 0.000700 18.5 289 40.0 5.39e+03 1.99 73.4 274 34.1 5.83e+03 0.00140 76.3
